x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(33.50037217402019, shape=(), dtype=float64)","tf.Tensor(851.2117463046701, shape=(), dtype=float64)",0.122,"tf.Tensor(756050.0813386297, shape=(), dtype=float64)","tf.Tensor(188128.9389459713, shape=(), dtype=float64)","tf.Tensor(-13.535862898124474, shape=(), dtype=float64)","tf.Tensor([[44.02474323 -1.5397371   4.5617076  -3.73338206]], shape=(1, 4), dtype=float64)"
"tf.Tensor(34.35158392032486, shape=(), dtype=float64)","tf.Tensor(858.4573954042867, shape=(), dtype=float64)",0.123,"tf.Tensor(1003516.3651234021, shape=(), dtype=float64)","tf.Tensor(247466.2837847724, shape=(), dtype=float64)","tf.Tensor(-13.819020755130799, shape=(), dtype=float64)","tf.Tensor([[45.03641132 -1.61493762  4.46536583 -3.8692367 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(35.21004131572915, shape=(), dtype=float64)","tf.Tensor(865.3975883018982, shape=(), dtype=float64)",0.124,"tf.Tensor(1328106.563844339, shape=(), dtype=float64)","tf.Tensor(324590.1987209369, shape=(), dtype=float64)","tf.Tensor(-14.099264849657839, shape=(), dtype=float64)","tf.Tensor([[46.05582759 -1.69287521  4.36680208 -4.00811542]], shape=(1, 4), dtype=float64)"
"tf.Tensor(36.075438904031046, shape=(), dtype=float64)","tf.Tensor(872.0261218583655, shape=(), dtype=float64)",0.125,"tf.Tensor(1752663.3243895697, shape=(), dtype=float64)","tf.Tensor(424556.7605452307, shape=(), dtype=float64)","tf.Tensor(-14.376647088635263, shape=(), dtype=float64)","tf.Tensor([[47.08266913 -1.77361081  4.26603581 -4.15002373]], shape=(1, 4), dtype=float64)"
"tf.Tensor(36.947465025889414, shape=(), dtype=float64)","tf.Tensor(878.3370464970085, shape=(), dtype=float64)",0.126,"tf.Tensor(2306444.956104425, shape=(), dtype=float64)","tf.Tensor(553781.6317148551, shape=(), dtype=float64)","tf.Tensor(-14.65121791701041, shape=(), dtype=float64)","tf.Tensor([[48.11660685 -1.85720547  4.16308658 -4.29496537]], shape=(1, 4), dtype=float64)"
"tf.Tensor(37.82580207238642, shape=(), dtype=float64)","tf.Tensor(884.3246722666015, shape=(), dtype=float64)",0.127,"tf.Tensor(3026829.835600588, shape=(), dtype=float64)","tf.Tensor(720384.8794961632, shape=(), dtype=float64)","tf.Tensor(-14.923026370896974, shape=(), dtype=float64)","tf.Tensor([[49.15730578 -1.94372032  4.05797408 -4.44294229]], shape=(1, 4), dtype=float64)"
"tf.Tensor(38.710126744653024, shape=(), dtype=float64)","tf.Tensor(889.9835746523395, shape=(), dtype=float64)",0.128,"tf.Tensor(3961447.823829635, shape=(), dtype=float64)","tf.Tensor(934617.988229047, shape=(), dtype=float64)","tf.Tensor(-15.192120128489044, shape=(), dtype=float64)","tf.Tensor([[50.20442527 -2.0332165   3.9507181  -4.59395464]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.600110319305365, shape=(), dtype=float64)","tf.Tensor(895.3086001290014, shape=(), dtype=float64)",0.129,"tf.Tensor(5170839.222916119, shape=(), dtype=float64)","tf.Tensor(1209391.3990864838, shape=(), dtype=float64)","tf.Tensor(-15.458545558826941, shape=(), dtype=float64)","tf.Tensor([[51.25761928 -2.12575519  3.84133855 -4.74800074]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.495418919434364, shape=(), dtype=float64)","tf.Tensor(900.2948714507936, shape=(), dtype=float64)",0.13,"tf.Tensor(6731763.941194728, shape=(), dtype=float64)","tf.Tensor(1560924.7182786092, shape=(), dtype=float64)","tf.Tensor(-15.722347768496029, shape=(), dtype=float64)","tf.Tensor([[52.31653669 -2.22139753  3.72985543 -4.9050771 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.39571379088516, shape=(), dtype=float64)","tf.Tensor(904.9377926726132, shape=(), dtype=float64)",0.131,"tf.Tensor(8741310.213187153, shape=(), dtype=float64)","tf.Tensor(2009546.2719924245, shape=(), dtype=float64)","tf.Tensor(-15.983570646371987, shape=(), dtype=float64)","tf.Tensor([[53.38082152 -2.32020457  3.61628888 -5.06517834]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.30065158355777, shape=(), dtype=float64)","tf.Tensor(909.2330538977403, shape=(), dtype=float64)",0.132,"tf.Tensor(11321984.295082135, shape=(), dtype=float64)","tf.Tensor(2580674.0818949826, shape=(), dtype=float64)","tf.Tensor(-16.242256906462618, shape=(), dtype=float64)","tf.Tensor([[54.45011322 -2.42223726  3.50065912 -5.22829724]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.20988463745552, shape=(), dtype=float64)","tf.Tensor(913.1766357472326, shape=(), dtype=float64)",0.133,"tf.Tensor(14628001.03439489, shape=(), dtype=float64)","tf.Tensor(3306016.739312755, shape=(), dtype=float64)","tf.Tensor(-16.498448128964757, shape=(), dtype=float64)","tf.Tensor([[55.52404702 -2.52755642  3.38298647 -5.3944247 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.12306127320275, shape=(), dtype=float64)","tf.Tensor(916.7648135465748, shape=(), dtype=float64)",0.134,"tf.Tensor(18853041.27297461, shape=(), dtype=float64)","tf.Tensor(4225040.23857972, shape=(), dtype=float64)","tf.Tensor(-16.752184799585635, shape=(), dtype=float64)","tf.Tensor([[56.60225413 -2.63622267  3.26329137 -5.56354972]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.03982608674933, shape=(), dtype=float64)","tf.Tensor(919.9941612254117, shape=(), dtype=float64)",0.135,"tf.Tensor(24239797.065215018, shape=(), dtype=float64)","tf.Tensor(5386755.792240407, shape=(), dtype=float64)","tf.Tensor(-17.003506347233273, shape=(), dtype=float64)","tf.Tensor([[57.68436212 -2.7482964   3.14159433 -5.73565945]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.95982024797474, shape=(), dtype=float64)","tf.Tensor(922.8615549264771, shape=(), dtype=float64)",0.136,"tf.Tensor(31091691.28287167, shape=(), dtype=float64)","tf.Tensor(6851894.217656653, shape=(), dtype=float64)","tf.Tensor(-17.252451180133065, shape=(), dtype=float64)","tf.Tensor([[58.76999516 -2.86383777  3.01791597 -5.91073909]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.88268180290122, shape=(), dtype=float64)","tf.Tensor(925.364176320118, shape=(), dtype=float64)",0.137,"tf.Tensor(39787236.204739265, shape=(), dtype=float64)","tf.Tensor(8695544.921867594, shape=(), dtype=float64)","tf.Tensor(-17.49905672044656, shape=(), dtype=float64)","tf.Tensor([[59.85877435 -2.98290662  2.892277   -6.08877197]], shape=(1, 4), dtype=float64)"
"tf.Tensor(47.80804597922133, shape=(), dtype=float64)","tf.Tensor(927.4995156211037, shape=(), dtype=float64)",0.138,"tf.Tensor(50797588.32341282, shape=(), dtype=float64)","tf.Tensor(11010352.118673556, shape=(), dtype=float64)","tf.Tensor(-17.74335943747322, shape=(), dtype=float64)","tf.Tensor([[60.95031802 -3.10556247  2.76469823 -6.26973951]], shape=(1, 4), dtype=float64)"
"tf.Tensor(48.735545494842434, shape=(), dtype=float64)","tf.Tensor(929.2653743047034, shape=(), dtype=float64)",0.139,"tf.Tensor(64707966.35478959, shape=(), dtype=float64)","tf.Tensor(13910378.031376772, shape=(), dtype=float64)","tf.Tensor(-17.98539487947717, shape=(), dtype=float64)","tf.Tensor([[62.04424206 -3.23186443  2.63520053 -6.45362121]], shape=(1, 4), dtype=float64)"
"tf.Tensor(49.66481086914714, shape=(), dtype=float64)","tf.Tensor(930.6598675193106, shape=(), dtype=float64)",0.14,"tf.Tensor(82243729.22148271, shape=(), dtype=float64)","tf.Tensor(17535762.866693117, shape=(), dtype=float64)","tf.Tensor(-18.225197704235008, shape=(), dtype=float64)","tf.Tensor([[63.1401602  -3.36187124  2.50380489 -6.64039469]], shape=(1, 4), dtype=float64)"
"tf.Tensor(50.59547073666645, shape=(), dtype=float64)","tf.Tensor(931.6814261931956, shape=(), dtype=float64)",0.14100000000000001,"tf.Tensor(104302063.94539803, shape=(), dtype=float64)","tf.Tensor(22058334.723915324, shape=(), dtype=float64)","tf.Tensor(-18.46280170832169, shape=(), dtype=float64)","tf.Tensor([[64.23768434 -3.49564118  2.37053235 -6.83003563]], shape=(1, 4), dtype=float64)"
"tf.Tensor(51.52715216285964, shape=(), dtype=float64)","tf.Tensor(932.3287988332652, shape=(), dtype=float64)",0.14200000000000002,"tf.Tensor(131990413.80646108, shape=(), dtype=float64)","tf.Tensor(27688349.86106305, shape=(), dtype=float64)","tf.Tensor(-18.698239855235165, shape=(), dtype=float64)","tf.Tensor([[65.33642487 -3.63323201  2.23540405 -7.02251783]], shape=(1, 4), dtype=float64)"
"tf.Tensor(52.45948096169291, shape=(), dtype=float64)","tf.Tensor(932.6010530140144, shape=(), dtype=float64)",0.14300000000000002,"tf.Tensor(166672989.23144907, shape=(), dtype=float64)","tf.Tensor(34682575.42498799, shape=(), dtype=float64)","tf.Tensor(-18.931544302387522, shape=(), dtype=float64)","tf.Tensor([[66.43599099 -3.77470099  2.09844121 -7.2178132 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(53.39208201470692, shape=(), dtype=float64)","tf.Tensor(932.4975765551618, shape=(), dtype=float64)",0.14400000000000002,"tf.Tensor(210026952.78075767, shape=(), dtype=float64)","tf.Tensor(43353963.5493086, shape=(), dtype=float64)","tf.Tensor(-19.162746427021062, shape=(), dtype=float64)","tf.Tensor([[67.53599103 -3.92010482  1.9596651  -7.41589175]], shape=(1, 4), dtype=float64)"
"tf.Tensor(54.324579591262086, shape=(), dtype=float64)","tf.Tensor(932.018078386764, shape=(), dtype=float64)",0.145,"tf.Tensor(264110161.13590935, shape=(), dtype=float64)","tf.Tensor(54083208.35515168, shape=(), dtype=float64)","tf.Tensor(-19.3918768511047, shape=(), dtype=float64)","tf.Tensor([[68.63603276 -4.06949957  1.8190971  -7.61672161]], shape=(1, 4), dtype=float64)"
"tf.Tensor(55.25659766964885, shape=(), dtype=float64)","tf.Tensor(931.1625891009156, shape=(), dtype=float64)",0.146,"tf.Tensor(331442687.8253148, shape=(), dtype=float64)","tf.Tensor(67332526.68940547, shape=(), dtype=float64)","tf.Tensor(-19.61896546523866, shape=(), dtype=float64)","tf.Tensor([[69.73572372 -4.22294068  1.67675863 -7.82026905]], shape=(1, 4), dtype=float64)"
"tf.Tensor(56.18776025874976, shape=(), dtype=float64)","tf.Tensor(929.9314611894492, shape=(), dtype=float64)",0.147,"tf.Tensor(415104748.1995071, shape=(), dtype=float64)","tf.Tensor(83662060.3741923, shape=(), dtype=float64)","tf.Tensor(-19.84404145164613, shape=(), dtype=float64)","tf.Tensor([[70.83467156 -4.38048292  1.53267121 -8.02649847]], shape=(1, 4), dtype=float64)"
"tf.Tensor(57.11769171993921, shape=(), dtype=float64)","tf.Tensor(928.3253689673603, shape=(), dtype=float64)",0.148,"tf.Tensor(518854111.5078723, shape=(), dtype=float64)","tf.Tensor(103749363.30836517, shape=(), dtype=float64)","tf.Tensor(-20.067133306254902, shape=(), dtype=float64)","tf.Tensor([[71.93248431 -4.54218033  1.38685638 -8.23537244]], shape=(1, 4), dtype=float64)"
"tf.Tensor(58.04601708890657, shape=(), dtype=float64)","tf.Tensor(926.3453081819908, shape=(), dtype=float64)",0.149,"tf.Tensor(647266623.7573863, shape=(), dtype=float64)","tf.Tensor(128412512.24951404, shape=(), dtype=float64)","tf.Tensor(-20.28826885993916, shape=(), dtype=float64)","tf.Tensor([[73.02877079 -4.7080862   1.23933579 -8.4468517 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(58.97236239708856, shape=(), dtype=float64)","tf.Tensor(923.9925953083166, shape=(), dtype=float64)",0.15,"tf.Tensor(805904090.4783312, shape=(), dtype=float64)","tf.Tensor(158637466.72094488, shape=(), dtype=float64)","tf.Tensor(-20.507475298946744, shape=(), dtype=float64)","tf.Tensor([[74.12314085 -4.87825303  1.09013113 -8.66089515]], shape=(1, 4), dtype=float64)"
"tf.Tensor(59.89635499239688, shape=(), dtype=float64)","tf.Tensor(921.2688665309918, shape=(), dtype=float64)",0.151,"tf.Tensor(1001514493.2857956, shape=(), dtype=float64)","tf.Tensor(195610402.80746436, shape=(), dtype=float64)","tf.Tensor(-20.724779184543863, shape=(), dtype=float64)","tf.Tensor([[75.21520573 -5.05273249  0.93926414 -8.87745992]], shape=(1, 4), dtype=float64)"
"tf.Tensor(60.817623858927874, shape=(), dtype=float64)","tf.Tensor(918.1760764141148, shape=(), dtype=float64)",0.152,"tf.Tensor(1242270352.5513191, shape=(), dtype=float64)","tf.Tensor(240755859.26552355, shape=(), dtype=float64)","tf.Tensor(-20.94020647193199, shape=(), dtype=float64)","tf.Tensor([[76.30457837 -5.23157539  0.78675665 -9.09650138]], shape=(1, 4), dtype=float64)"
"tf.Tensor(61.73579993534199, shape=(), dtype=float64)","tf.Tensor(914.7164962599857, shape=(), dtype=float64)",0.153,"tf.Tensor(1538052016.6677213, shape=(), dtype=float64)","tf.Tensor(295781664.11640215, shape=(), dtype=float64)","tf.Tensor(-21.15378252843826, shape=(), dtype=float64)","tf.Tensor([[77.39087375 -5.41483163  0.63263051 -9.31797312]], shape=(1, 4), dtype=float64)"
"tf.Tensor(62.65051643160197, shape=(), dtype=float64)","tf.Tensor(910.8927121584333, shape=(), dtype=float64)",0.154,"tf.Tensor(1900783774.6753361, shape=(), dtype=float64)","tf.Tensor(362731758.00761485, shape=(), dtype=float64)","tf.Tensor(-21.365532151045734, shape=(), dtype=float64)","tf.Tensor([[78.47370918 -5.60255018  0.47690763 -9.541827  ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(63.56140914376041, shape=(), dtype=float64)","tf.Tensor(906.7076227285961, shape=(), dtype=float64)",0.155,"tf.Tensor(2344831973.6785316, shape=(), dtype=float64)","tf.Tensor(444048199.0031955, shape=(), dtype=float64)","tf.Tensor(-21.575479583261902, shape=(), dtype=float64)","tf.Tensor([[79.55270464 -5.79477906  0.31960999 -9.7680132 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(64.468116766489, shape=(), dtype=float64)","tf.Tensor(902.1644365553431, shape=(), dtype=float64)",0.156,"tf.Tensor(2887475798.7651796, shape=(), dtype=float64)","tf.Tensor(542643825.086648, shape=(), dtype=float64)","tf.Tensor(-21.783648531379175, shape=(), dtype=float64)","tf.Tensor([[80.62748307 -5.99156525  0.16075959 -9.9964802 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(65.37028120304434, shape=(), dtype=float64)","tf.Tensor(897.2666693228211, shape=(), dtype=float64)",0.157,"tf.Tensor(3549463066.5339084, shape=(), dtype=float64)","tf.Tensor(661987267.7687287, shape=(), dtype=float64)","tf.Tensor(-21.990062180130785, shape=(), dtype=float64)","tf.Tensor([[ 8.16976707e+01 -6.19295472e+00  3.78499198e-04 -1.02271748e+01]], shape=(1, 4), dtype=float64)"
"tf.Tensor(66.26754787236716, shape=(), dtype=float64)","tf.Tensor(892.0181406479192, shape=(), dtype=float64)",0.158,"tf.Tensor(4355665322.968796, shape=(), dtype=float64)","tf.Tensor(806202256.4348874, shape=(), dtype=float64)","tf.Tensor(-22.19474320779107, shape=(), dtype=float64)","tf.Tensor([[ 82.76289737  -6.39899235  -0.16151119 -10.4600423 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(67.15956601301508, shape=(), dtype=float64)","tf.Tensor(886.4229706167276, shape=(), dtype=float64)",0.159,"tf.Tensor(5335848754.105223, shape=(), dtype=float64)","tf.Tensor(980183431.1364269, shape=(), dtype=float64)","tf.Tensor(-22.39771380072497, shape=(), dtype=float64)","tf.Tensor([[ 83.82279678  -6.60972194  -0.32488732 -10.69502624]], shape=(1, 4), dtype=float64)"
"tf.Tensor(68.0459889836318, shape=(), dtype=float64)","tf.Tensor(880.4855760273725, shape=(), dtype=float64)",0.16,"tf.Tensor(6525579949.943157, shape=(), dtype=float64)","tf.Tensor(1189731195.8379345, shape=(), dtype=float64)","tf.Tensor(-22.59899566742281, shape=(), dtype=float64)","tf.Tensor([[ 84.87700685  -6.82518613  -0.48972773 -10.9320687 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(68.92647455965917, shape=(), dtype=float64)","tf.Tensor(874.2106663428875, shape=(), dtype=float64)",0.161,"tf.Tensor(7967288447.972401, shape=(), dtype=float64)","tf.Tensor(1441708498.0292435, shape=(), dtype=float64)","tf.Tensor(-22.798610052032835, shape=(), dtype=float64)","tf.Tensor([[ 85.92516999  -7.04542641  -0.65601018 -11.17111021]], shape=(1, 4), dtype=float64)"
"tf.Tensor(69.80068522600206, shape=(), dtype=float64)","tf.Tensor(867.6032393580768, shape=(), dtype=float64)",0.162,"tf.Tensor(9711511267.122913, shape=(), dtype=float64)","tf.Tensor(1744222819.1505127, shape=(), dtype=float64)","tf.Tensor(-22.996577747419376, shape=(), dtype=float64)","tf.Tensor([[ 86.96693341  -7.27048305  -0.82371244 -11.41208982]], shape=(1, 4), dtype=float64)"
"tf.Tensor(70.66828846536013, shape=(), dtype=float64)","tf.Tensor(860.6685765846021, shape=(), dtype=float64)",0.163,"tf.Tensor(11818348374.882603, shape=(), dtype=float64)","tf.Tensor(2106837107.7596893, shape=(), dtype=float64)","tf.Tensor(-23.19291910776361, shape=(), dtype=float64)","tf.Tensor([[ 88.0019494   -7.50039511  -0.99281221 -11.6549451 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(71.52895704194474, shape=(), dtype=float64)","tf.Tensor(853.4122383588049, shape=(), dtype=float64)",0.164,"tf.Tensor(14359162264.366056, shape=(), dtype=float64)","tf.Tensor(2540813889.4834538, shape=(), dtype=float64)","tf.Tensor(-23.387654060728686, shape=(), dtype=float64)","tf.Tensor([[ 89.02987559  -7.73520039  -1.16328719 -11.89961221]], shape=(1, 4), dtype=float64)"
"tf.Tensor(72.38236928030354, shape=(), dtype=float64)","tf.Tensor(845.8400586770512, shape=(), dtype=float64)",0.165,"tf.Tensor(17418559614.188503, shape=(), dtype=float64)","tf.Tensor(3059397349.822447, shape=(), dtype=float64)","tf.Tensor(-23.580802119199443, shape=(), dtype=float64)","tf.Tensor([[ 90.05037529  -7.97493541  -1.33511503 -12.14602595]], shape=(1, 4), dtype=float64)"
"tf.Tensor(73.22820933898059, shape=(), dtype=float64)","tf.Tensor(837.958139763651, shape=(), dtype=float64)",0.166,"tf.Tensor(21096698428.994286, shape=(), dtype=float64)","tf.Tensor(3678138814.8057823, shape=(), dtype=float64)","tf.Tensor(-23.77238239262581, shape=(), dtype=float64)","tf.Tensor([[ 91.0631177   -8.21963535  -1.50827338 -12.39411974]], shape=(1, 4), dtype=float64)"
"tf.Tensor(74.06616747874425, shape=(), dtype=float64)","tf.Tensor(829.7728463766716, shape=(), dtype=float64)",0.167,"tf.Tensor(25511970184.662464, shape=(), dtype=float64)","tf.Tensor(4415271755.668179, shape=(), dtype=float64)","tf.Tensor(-23.96241359797453, shape=(), dtype=float64)","tf.Tensor([[ 92.06777823  -8.46933407  -1.68273983 -12.64382573]], shape=(1, 4), dtype=float64)"
"tf.Tensor(74.89594032512092, shape=(), dtype=float64)","tf.Tensor(821.2907998572211, shape=(), dtype=float64)",0.168,"tf.Tensor(30804113411.03309, shape=(), dtype=float64)","tf.Tensor(5292143226.370625, shape=(), dtype=float64)","tf.Tensor(-24.150914070314894, shape=(), dtype=float64)","tf.Tensor([[ 93.06403871  -8.72406407  -1.85849198 -12.89507481]], shape=(1, 4), dtype=float64)"
"tf.Tensor(75.71723112497814, shape=(), dtype=float64)","tf.Tensor(812.5188719280322, shape=(), dtype=float64)",0.169,"tf.Tensor(37137822923.477715, shape=(), dtype=float64)","tf.Tensor(6333709512.444626, shape=(), dtype=float64)","tf.Tensor(-24.3379017730451, shape=(), dtype=float64)","tf.Tensor([[ 94.05158772  -8.98385644  -2.03550741 -13.14779663]], shape=(1, 4), dtype=float64)"
"tf.Tensor(76.52974999690618, shape=(), dtype=float64)","tf.Tensor(803.4641782474234, shape=(), dtype=float64)",0.17,"tf.Tensor(44706927660.650764, shape=(), dtype=float64)","tf.Tensor(7569104737.17305, shape=(), dtype=float64)","tf.Tensor(-24.523394307780197, shape=(), dtype=float64)","tf.Tensor([[ 95.03012076  -9.24874085  -2.21376367 -13.40191969]], shape=(1, 4), dtype=float64)"
"tf.Tensor(77.3332141751536, shape=(), dtype=float64)","tf.Tensor(794.1340717249557, shape=(), dtype=float64)",0.171,"tf.Tensor(53739219903.7276, shape=(), dtype=float64)","tf.Tensor(9032292243.076836, shape=(), dtype=float64)","tf.Tensor(-24.7074089239087, shape=(), dtype=float64)","tf.Tensor([[ 95.99934058  -9.51874555  -2.3932383  -13.65737137]], shape=(1, 4), dtype=float64)"
"tf.Tensor(78.12734824687855, shape=(), dtype=float64)","tf.Tensor(784.5361356053389, shape=(), dtype=float64)",0.17200000000000001,"tf.Tensor(64502029659.31844, shape=(), dtype=float64)","tf.Tensor(10762809755.590843, shape=(), dtype=float64)","tf.Tensor(-24.889962527839376, shape=(), dtype=float64)","tf.Tensor([[ 96.95895733  -9.79389731  -2.57390884 -13.91407795]], shape=(1, 4), dtype=float64)"
"tf.Tensor(78.91188438248389, shape=(), dtype=float64)","tf.Tensor(774.6781763273707, shape=(), dtype=float64)",0.17300000000000001,"tf.Tensor(77308650307.38474, shape=(), dtype=float64)","tf.Tensor(12806620648.066292, shape=(), dtype=float64)","tf.Tensor(-25.071071691937092, shape=(), dtype=float64)","tf.Tensor([[ 97.90868886 -10.07422142  -2.7557528  -14.1719647 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(79.68656255881126, shape=(), dtype=float64)","tf.Tensor(764.5682161649107, shape=(), dtype=float64)",0.17400000000000002,"tf.Tensor(92525735388.10909, shape=(), dtype=float64)","tf.Tensor(15217085080.72435, shape=(), dtype=float64)","tf.Tensor(-25.25075266318066, shape=(), dtype=float64)","tf.Tensor([[ 98.84826091 -10.35974165  -2.9387477  -14.43095589]], shape=(1, 4), dtype=float64)"
"tf.Tensor(80.45113077497618, shape=(), dtype=float64)","tf.Tensor(754.2144856571116, shape=(), dtype=float64)",0.17500000000000002,"tf.Tensor(110581801768.95348, shape=(), dtype=float64)","tf.Tensor(18056066380.84439, shape=(), dtype=float64)","tf.Tensor(-25.429021371528425, shape=(), dtype=float64)","tf.Tensor([[ 99.77740734 -10.65048028  -3.12287105 -14.69097486]], shape=(1, 4), dtype=float64)"
"tf.Tensor(81.2053452606333, shape=(), dtype=float64)","tf.Tensor(743.6254158353323, shape=(), dtype=float64)",0.176,"tf.Tensor(131976991566.41273, shape=(), dtype=float64)","tf.Tensor(21395189797.45926, shape=(), dtype=float64)","tf.Tensor(-25.605893438024616, shape=(), dtype=float64)","tf.Tensor([[100.69587034 -10.94645802  -3.30810035 -14.95194407]], shape=(1, 4), dtype=float64)"
"tf.Tensor(81.94897067646863, shape=(), dtype=float64)","tf.Tensor(732.8096302543637, shape=(), dtype=float64)",0.177,"tf.Tensor(157294264258.98972, shape=(), dtype=float64)","tf.Tensor(25317272692.57698, shape=(), dtype=float64)","tf.Tensor(-25.781384182639467, shape=(), dtype=float64)","tf.Tensor([[101.60340062 -11.247694    -3.4944131  -15.21378514]], shape=(1, 4), dtype=float64)"
"tf.Tensor(82.681780306723, shape=(), dtype=float64)","tf.Tensor(721.7759368357857, shape=(), dtype=float64)",0.178,"tf.Tensor(187212211618.36142, shape=(), dtype=float64)","tf.Tensor(29917947359.371704, shape=(), dtype=float64)","tf.Tensor(-25.95550863186639, shape=(), dtype=float64)","tf.Tensor([[102.4997576  -11.55420582  -3.68178681 -15.47641891]], shape=(1, 4), dtype=float64)"
"tf.Tensor(83.40355624355878, shape=(), dtype=float64)","tf.Tensor(710.5333195314639, shape=(), dtype=float64)",0.179,"tf.Tensor(222519711598.3675, shape=(), dtype=float64)","tf.Tensor(35307499980.00607, shape=(), dtype=float64)","tf.Tensor(-26.128281526082052, shape=(), dtype=float64)","tf.Tensor([[103.38470962 -11.86600943  -3.87019899 -15.73976549]], shape=(1, 4), dtype=float64)"
"tf.Tensor(84.11408956309025, shape=(), dtype=float64)","tf.Tensor(699.0909298153693, shape=(), dtype=float64)",0.18,"tf.Tensor(264132663376.91782, shape=(), dtype=float64)","tf.Tensor(41612951778.55032, shape=(), dtype=float64)","tf.Tensor(-26.299717326666812, shape=(), dtype=float64)","tf.Tensor([[104.2580341  -12.18311921  -4.05962715 -16.00374432]], shape=(1, 4), dtype=float64)"
"tf.Tensor(84.81318049290562, shape=(), dtype=float64)","tf.Tensor(687.4580780120747, shape=(), dtype=float64)",0.181,"tf.Tensor(313113074588.90564, shape=(), dtype=float64)","tf.Tensor(48980411211.98782, shape=(), dtype=float64)","tf.Tensor(-26.46983022291507, shape=(), dtype=float64)","tf.Tensor([[105.1195177  -12.5055479   -4.25004881 -16.2682742 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(85.50063857091769, shape=(), dtype=float64)","tf.Tensor(675.6442244704419, shape=(), dtype=float64)",0.182,"tf.Tensor(370690803647.98865, shape=(), dtype=float64)","tf.Tensor(57577729059.08301, shape=(), dtype=float64)","tf.Tensor(-26.638634138724125, shape=(), dtype=float64)","tf.Tensor([[105.9689565  -12.83330661  -4.44144149 -16.53327337]], shape=(1, 4), dtype=float64)"
"tf.Tensor(86.17628279538813, shape=(), dtype=float64)","tf.Tensor(663.6589705911687, shape=(), dtype=float64)",0.183,"tf.Tensor(438288295227.9791, shape=(), dtype=float64)","tf.Tensor(67597491579.99048, shape=(), dtype=float64)","tf.Tensor(-26.80614273908185, shape=(), dtype=float64)","tf.Tensor([[106.80615615 -13.16640479  -4.63378275 -16.79865956]], shape=(1, 4), dtype=float64)"
"tf.Tensor(86.8399417659793, shape=(), dtype=float64)","tf.Tensor(651.512049717005, shape=(), dtype=float64)",0.184,"tf.Tensor(517548685723.8075, shape=(), dtype=float64)","tf.Tensor(79260390495.82837, shape=(), dtype=float64)","tf.Tensor(-26.97236943635416, shape=(), dtype=float64)","tf.Tensor([[107.63093197 -13.50485026  -4.82705013 -17.06435003]], shape=(1, 4), dtype=float64)"
"tf.Tensor(87.4914538156963, shape=(), dtype=float64)","tf.Tensor(639.2133178945884, shape=(), dtype=float64)",0.185,"tf.Tensor(610367698163.6428, shape=(), dtype=float64)","tf.Tensor(92819012439.83533, shape=(), dtype=float64)","tf.Tensor(-27.137327396387366, shape=(), dtype=float64)","tf.Tensor([[108.44310915 -13.84864914  -5.02122121 -17.33026164]], shape=(1, 4), dtype=float64)"
"tf.Tensor(88.13066713359089, shape=(), dtype=float64)","tf.Tensor(626.7727445169701, shape=(), dtype=float64)",0.186,"tf.Tensor(718929792897.7131, shape=(), dtype=float64)","tf.Tensor(108562094734.07031, shape=(), dtype=float64)","tf.Tensor(-27.301029544416814, shape=(), dtype=float64)","tf.Tensor([[109.24252281 -14.19780589  -5.21627357 -17.59631089]], shape=(1, 4), dtype=float64)"
"tf.Tensor(88.75743987810786, shape=(), dtype=float64)","tf.Tensor(614.2004028560252, shape=(), dtype=float64)",0.187,"tf.Tensor(845749091836.0455, shape=(), dtype=float64)","tf.Tensor(126819298938.3324, shape=(), dtype=float64)","tf.Tensor(-27.463488570809485, shape=(), dtype=float64)","tf.Tensor([[110.02901818 -14.55232329  -5.41218481 -17.86241401]], shape=(1, 4), dtype=float64)"
"tf.Tensor(89.37164028096389, shape=(), dtype=float64)","tf.Tensor(601.5064604940468, shape=(), dtype=float64)",0.188,"tf.Tensor(993715650346.7955, shape=(), dtype=float64)","tf.Tensor(147966558510.75, shape=(), dtype=float64)","tf.Tensor(-27.624716936628786, shape=(), dtype=float64)","tf.Tensor([[110.80245062 -14.91220244  -5.60893258 -18.12848696]], shape=(1, 4), dtype=float64)"
