x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.2735641714514739, shape=(), dtype=float64)","tf.Tensor(17.392821209493768, shape=(), dtype=float64)",0.121,"tf.Tensor(3.212893998069318e+24, shape=(), dtype=float64)","tf.Tensor(1.0463505674380335e+25, shape=(), dtype=float64)","tf.Tensor(-56.42921431987152, shape=(), dtype=float64)","tf.Tensor([[ 9.67331719e+09 -7.20831495e+04 -7.49872374e+10 -6.74155645e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.29095699266096764, shape=(), dtype=float64)","tf.Tensor(18.287988365898713, shape=(), dtype=float64)",0.122,"tf.Tensor(2.1867227981598273e+24, shape=(), dtype=float64)","tf.Tensor(-1.0261711999094907e+24, shape=(), dtype=float64)","tf.Tensor(-56.04444621570568, shape=(), dtype=float64)","tf.Tensor([[ 9.87537436e+09 -7.35888295e+04 -7.65535779e+10 -6.88237472e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.3092449810268664, shape=(), dtype=float64)","tf.Tensor(19.20415348691764, shape=(), dtype=float64)",0.123,"tf.Tensor(1.3798485188248823e+25, shape=(), dtype=float64)","tf.Tensor(1.1611762390088996e+25, shape=(), dtype=float64)","tf.Tensor(-57.886601049027725, shape=(), dtype=float64)","tf.Tensor([[ 1.00755772e+10 -7.50806913e+04 -7.81055435e+10 -7.02190065e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.328449134513784, shape=(), dtype=float64)","tf.Tensor(20.14113422919017, shape=(), dtype=float64)",0.124,"tf.Tensor(-8.184891798655836e+24, shape=(), dtype=float64)","tf.Tensor(-2.198337698690466e+25, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.02739153e+10 -7.65586578e+04 -7.96430541e+10 -7.16012702e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.34859026874297416, shape=(), dtype=float64)","tf.Tensor(21.098747124737585, shape=(), dtype=float64)",0.125,"tf.Tensor(-2.0028152733421038e+24, shape=(), dtype=float64)","tf.Tensor(6.182076525313732e+24, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.04703786e+10 -7.80226535e+04 -8.11660309e+10 -7.29704678e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.36968901586771175, shape=(), dtype=float64)","tf.Tensor(22.076807603378988, shape=(), dtype=float64)",0.126,"tf.Tensor(1.6795751733444355e+24, shape=(), dtype=float64)","tf.Tensor(3.6823904466865396e+24, shape=(), dtype=float64)","tf.Tensor(-55.78058312028523, shape=(), dtype=float64)","tf.Tensor([[ 1.06649571e+10 -7.94726046e+04 -8.26743973e+10 -7.43265302e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.39176582347109074, shape=(), dtype=float64)","tf.Tensor(23.075130015148577, shape=(), dtype=float64)",0.127,"tf.Tensor(-5.46955959922751e+25, shape=(), dtype=float64)","tf.Tensor(-5.6375171165619535e+25, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.08576412e+10 -8.09084389e+04 -8.41680780e+10 -7.56693897e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.4148409534862393, shape=(), dtype=float64)","tf.Tensor(24.093527652711963, shape=(), dtype=float64)",0.128,"tf.Tensor(-2.527056422859721e+25, shape=(), dtype=float64)","tf.Tensor(2.942503176367789e+25, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.10484214e+10 -8.23300858e+04 -8.56469997e+10 -7.69989806e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.4389344811389512, shape=(), dtype=float64)","tf.Tensor(25.131812773779394, shape=(), dtype=float64)",0.129,"tf.Tensor(-2.8063633893910236e+25, shape=(), dtype=float64)","tf.Tensor(-2.7930696653130257e+24, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.12372884e+10 -8.37374764e+04 -8.71110909e+10 -7.83152383e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.46406629391273063, shape=(), dtype=float64)","tf.Tensor(26.189796623513818, shape=(), dtype=float64)",0.13,"tf.Tensor(-2.0473378007856703e+26, shape=(), dtype=float64)","tf.Tensor(-1.766701461846568e+26, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.14242333e+10 -8.51305436e+04 -8.85602814e+10 -7.96181000e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.49025609053624447, shape=(), dtype=float64)","tf.Tensor(27.26728945693167, shape=(), dtype=float64)",0.131,"tf.Tensor(-1.830885300120106e+26, shape=(), dtype=float64)","tf.Tensor(2.164525006655642e+25, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.16092472e+10 -8.65092218e+04 -8.99945033e+10 -8.09075044e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.5175233799931761, shape=(), dtype=float64)","tf.Tensor(28.36410056129434, shape=(), dtype=float64)",0.132,"tf.Tensor(-1.3789887165251719e+27, shape=(), dtype=float64)","tf.Tensor(-1.1959001865131613e+27, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.17923216e+10 -8.78734471e+04 -9.14136899e+10 -8.21833918e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.5458874805544705, shape=(), dtype=float64)","tf.Tensor(29.480038278488216, shape=(), dtype=float64)",0.133,"tf.Tensor(-9.238670868023965e+26, shape=(), dtype=float64)","tf.Tensor(4.5512162972277533e+26, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.19734481e+10 -8.92231573e+04 -9.28177765e+10 -8.34457038e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.5753675188329587, shape=(), dtype=float64)","tf.Tensor(30.614910027391296, shape=(), dtype=float64)",0.134,"tf.Tensor(1.0738151972624797e+27, shape=(), dtype=float64)","tf.Tensor(1.9976822840648763e+27, shape=(), dtype=float64)","tf.Tensor(-62.24101542253223, shape=(), dtype=float64)","tf.Tensor([[ 1.21526185e+10 -9.05582917e+04 -9.42067001e+10 -8.46943838e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.6059824288603499, shape=(), dtype=float64)","tf.Tensor(31.76852232622429, shape=(), dtype=float64)",0.135,"tf.Tensor(-8.438485779534715e+26, shape=(), dtype=float64)","tf.Tensor(-1.9176637752159512e+27, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.23298251e+10 -9.18787914e+04 -9.55803993e+10 -8.59293768e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.6377509511865742, shape=(), dtype=float64)","tf.Tensor(32.94068081488418, shape=(), dtype=float64)",0.136,"tf.Tensor(1.5251408758490576e+27, shape=(), dtype=float64)","tf.Tensor(2.3689894538025293e+27, shape=(), dtype=float64)","tf.Tensor(-62.591884294238, shape=(), dtype=float64)","tf.Tensor([[ 1.25050600e+10 -9.31845991e+04 -9.69388146e+10 -8.71506290e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.6706916320014584, shape=(), dtype=float64)","tf.Tensor(34.13119027725826, shape=(), dtype=float64)",0.137,"tf.Tensor(6.353712050085559e+27, shape=(), dtype=float64)","tf.Tensor(4.8285711742365017e+27, shape=(), dtype=float64)","tf.Tensor(-64.01883672776316, shape=(), dtype=float64)","tf.Tensor([[ 1.26783158e+10 -9.44756591e+04 -9.82818879e+10 -8.83580885e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.7048228222787167, shape=(), dtype=float64)","tf.Tensor(35.33985466351657, shape=(), dtype=float64)",0.138,"tf.Tensor(7.316246438439037e+27, shape=(), dtype=float64)","tf.Tensor(9.625343883534776e+26, shape=(), dtype=float64)","tf.Tensor(-64.15989492566098, shape=(), dtype=float64)","tf.Tensor([[ 1.28495853e+10 -9.57519175e+04 -9.96095633e+10 -8.95517047e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.7401626769422333, shape=(), dtype=float64)","tf.Tensor(36.566477112380774, shape=(), dtype=float64)",0.139,"tf.Tensor(-7.04452689753783e+26, shape=(), dtype=float64)","tf.Tensor(-8.02069912819282e+27, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.30188614e+10 -9.70133218e+04 -1.00921786e+11 -9.07314287e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.7767291540546141, shape=(), dtype=float64)","tf.Tensor(37.810859973367535, shape=(), dtype=float64)",0.14,"tf.Tensor(5.869586734787717e+27, shape=(), dtype=float64)","tf.Tensor(6.5740394245415e+27, shape=(), dtype=float64)","tf.Tensor(-63.93958173926859, shape=(), dtype=float64)","tf.Tensor([[ 1.31861373e+10 -9.82598213e+04 -1.02218504e+11 -9.18972129e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.8145400140279816, shape=(), dtype=float64)","tf.Tensor(39.07280482900429, shape=(), dtype=float64)",0.14100000000000001,"tf.Tensor(1.0341863424184233e+26, shape=(), dtype=float64)","tf.Tensor(-5.766168100545874e+27, shape=(), dtype=float64)","tf.Tensor(-59.90082739279949, shape=(), dtype=float64)","tf.Tensor([[ 1.33514065e+10 -9.94913670e+04 -1.03499665e+11 -9.30490115e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.8536128188569859, shape=(), dtype=float64)","tf.Tensor(40.35211251701557, shape=(), dtype=float64)",0.14200000000000002,"tf.Tensor(-1.1927200096803353e+28, shape=(), dtype=float64)","tf.Tensor(-1.2030618731045195e+28, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.35146625e+10 -1.00707911e+05 -1.04765220e+11 -9.41867801e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.8939649313740015, shape=(), dtype=float64)","tf.Tensor(41.64858315247788, shape=(), dtype=float64)",0.14300000000000002,"tf.Tensor(3.741994746903048e+27, shape=(), dtype=float64)","tf.Tensor(1.56691948437064e+28, shape=(), dtype=float64)","tf.Tensor(-63.489416334869475, shape=(), dtype=float64)","tf.Tensor([[ 1.36758992e+10 -1.01909408e+05 -1.06015122e+11 -9.53104757e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.9356135145264793, shape=(), dtype=float64)","tf.Tensor(42.96201614994118, shape=(), dtype=float64)",0.14400000000000002,"tf.Tensor(-2.3922771229517167e+28, shape=(), dtype=float64)","tf.Tensor(-2.7664765976420216e+28, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.38351107e+10 -1.03095814e+05 -1.07249324e+11 -9.64200571e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.9785755306764206, shape=(), dtype=float64)","tf.Tensor(44.29221024551501, shape=(), dtype=float64)",0.145,"tf.Tensor(2.255930066600096e+28, shape=(), dtype=float64)","tf.Tensor(4.648207189551812e+28, shape=(), dtype=float64)","tf.Tensor(-65.28594493814114, shape=(), dtype=float64)","tf.Tensor([[ 1.39922912e+10 -1.04267086e+05 -1.08467782e+11 -9.75154845e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.0228677409219356, shape=(), dtype=float64)","tf.Tensor(45.63896351891746, shape=(), dtype=float64)",0.146,"tf.Tensor(3.9971105020033436e+27, shape=(), dtype=float64)","tf.Tensor(-1.8562190163997616e+28, shape=(), dtype=float64)","tf.Tensor(-63.55536923642178, shape=(), dtype=float64)","tf.Tensor([[ 1.41474354e+10 -1.05423183e+05 -1.09670454e+11 -9.85967194e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.068506704440853, shape=(), dtype=float64)","tf.Tensor(47.00207341548493, shape=(), dtype=float64)",0.147,"tf.Tensor(4.993544225591884e+27, shape=(), dtype=float64)","tf.Tensor(9.964337235885399e+26, shape=(), dtype=float64)","tf.Tensor(-63.777943434133064, shape=(), dtype=float64)","tf.Tensor([[ 1.43005377e+10 -1.06564065e+05 -1.10857299e+11 -9.96637250e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.115508777856338, shape=(), dtype=float64)","tf.Tensor(48.381336768140905, shape=(), dtype=float64)",0.148,"tf.Tensor(-2.340983269582036e+28, shape=(), dtype=float64)","tf.Tensor(-2.8403376921412247e+28, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.44515934e+10 -1.07689696e+05 -1.12028277e+11 -1.00716466e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.1638901146244789, shape=(), dtype=float64)","tf.Tensor(49.77654981932178, shape=(), dtype=float64)",0.149,"tf.Tensor(-7.762716558583614e+28, shape=(), dtype=float64)","tf.Tensor(-5.4217332890015785e+28, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.46005973e+10 -1.08800038e+05 -1.13183351e+11 -1.01754909e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.2136666644438008, shape=(), dtype=float64)","tf.Tensor(51.18750824285792, shape=(), dtype=float64)",0.15,"tf.Tensor(-5.307179487646084e+27, shape=(), dtype=float64)","tf.Tensor(7.2319986098190055e+28, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.47475450e+10 -1.09895058e+05 -1.14322485e+11 -1.02779021e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.2648541726866587, shape=(), dtype=float64)","tf.Tensor(52.61400716580812, shape=(), dtype=float64)",0.151,"tf.Tensor(-1.4154376298754732e+29, shape=(), dtype=float64)","tf.Tensor(-1.3623658349990124e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.48924321e+10 -1.10974721e+05 -1.15445644e+11 -1.03788772e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.3174681798524668, shape=(), dtype=float64)","tf.Tensor(54.05584119024551, shape=(), dtype=float64)",0.152,"tf.Tensor(-6.634552739196302e+29, shape=(), dtype=float64)","tf.Tensor(-5.219115109320829e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.50352542e+10 -1.12038998e+05 -1.16552797e+11 -1.04784132e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.3715240210427122, shape=(), dtype=float64)","tf.Tensor(55.51280441499324, shape=(), dtype=float64)",0.153,"tf.Tensor(-6.1498642097837684e+29, shape=(), dtype=float64)","tf.Tensor(4.846885294125337e+28, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.51760074e+10 -1.13087859e+05 -1.17643911e+11 -1.05765074e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.4270368254577055, shape=(), dtype=float64)","tf.Tensor(56.98469045730799, shape=(), dtype=float64)",0.154,"tf.Tensor(-7.522997052885607e+29, shape=(), dtype=float64)","tf.Tensor(-1.3731328431018382e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.53146880e+10 -1.14121274e+05 -1.18718959e+11 -1.06731571e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.4840215159150134, shape=(), dtype=float64)","tf.Tensor(58.471292474509596, shape=(), dtype=float64)",0.155,"tf.Tensor(-1.1999920839599902e+30, shape=(), dtype=float64)","tf.Tensor(-4.476923786714296e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.54512923e+10 -1.15139218e+05 -1.19777911e+11 -1.07683597e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.542492808389523, shape=(), dtype=float64)","tf.Tensor(59.97240318555492, shape=(), dtype=float64)",0.156,"tf.Tensor(-1.7178849647683965e+30, shape=(), dtype=float64)","tf.Tensor(-5.178928808084063e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.55858171e+10 -1.16141666e+05 -1.20820742e+11 -1.08621131e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.602465211575078, shape=(), dtype=float64)","tf.Tensor(61.48781489255427, shape=(), dtype=float64)",0.157,"tf.Tensor(-1.9949790541986996e+30, shape=(), dtype=float64)","tf.Tensor(-2.7709408943030306e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.57182591e+10 -1.17128593e+05 -1.21847429e+11 -1.09544150e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.663953026467632, shape=(), dtype=float64)","tf.Tensor(63.01731950222857, shape=(), dtype=float64)",0.158,"tf.Tensor(-2.7435831801585563e+30, shape=(), dtype=float64)","tf.Tensor(-7.486041259598567e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.58486155e+10 -1.18099979e+05 -1.22857947e+11 -1.10452634e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.7269703459698607, shape=(), dtype=float64)","tf.Tensor(64.56070854730548, shape=(), dtype=float64)",0.159,"tf.Tensor(-2.887634836502857e+30, shape=(), dtype=float64)","tf.Tensor(-1.4405165634430068e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.59768835e+10 -1.19055803e+05 -1.23852276e+11 -1.11346563e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.791531054517166, shape=(), dtype=float64)","tf.Tensor(66.1177732078529, shape=(), dtype=float64)",0.16,"tf.Tensor(-2.3396536745187314e+30, shape=(), dtype=float64)","tf.Tensor(5.479811619841256e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.61030606e+10 -1.19996047e+05 -1.24830397e+11 -1.12225920e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.857648827725019, shape=(), dtype=float64)","tf.Tensor(67.68830433254787, shape=(), dtype=float64)",0.161,"tf.Tensor(-2.774529420160774e+30, shape=(), dtype=float64)","tf.Tensor(-4.348757456420426e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.62271445e+10 -1.20920692e+05 -1.25792291e+11 -1.13090689e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.9253371320575667, shape=(), dtype=float64)","tf.Tensor(69.27209245987942, shape=(), dtype=float64)",0.162,"tf.Tensor(-7.315675354955548e+30, shape=(), dtype=float64)","tf.Tensor(-4.5411459347947736e+30, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.63491330e+10 -1.21829724e+05 -1.26737943e+11 -1.13940855e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(1.994609224517446, shape=(), dtype=float64)","tf.Tensor(70.86892783928351, shape=(), dtype=float64)",0.163,"tf.Tensor(-1.1728460097926573e+31, shape=(), dtype=float64)","tf.Tensor(-4.412784742971026e+30, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.64690244e+10 -1.22723128e+05 -1.27667337e+11 -1.14776406e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.0654781523567296, shape=(), dtype=float64)","tf.Tensor(72.47860045220854, shape=(), dtype=float64)",0.164,"tf.Tensor(-1.0050603202899172e+31, shape=(), dtype=float64)","tf.Tensor(1.677856895027401e+30, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.65868169e+10 -1.23600893e+05 -1.28580460e+11 -1.15597329e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.1379567528089383, shape=(), dtype=float64)","tf.Tensor(74.10090003310948, shape=(), dtype=float64)",0.165,"tf.Tensor(-1.3175813362074203e+31, shape=(), dtype=float64)","tf.Tensor(-3.125210159175031e+30, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.67025091e+10 -1.24463006e+05 -1.29477302e+11 -1.16403614e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.2120576528420477, shape=(), dtype=float64)","tf.Tensor(75.73561609036932, shape=(), dtype=float64)",0.166,"tf.Tensor(-1.5548693999160197e+31, shape=(), dtype=float64)","tf.Tensor(-2.3728806370859934e+30, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.68160996e+10 -1.25309458e+05 -1.30357852e+11 -1.17195252e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.287793268932417, shape=(), dtype=float64)","tf.Tensor(77.38253792714598, shape=(), dtype=float64)",0.167,"tf.Tensor(-3.0085534887932856e+31, shape=(), dtype=float64)","tf.Tensor(-1.4536840888772659e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.69275874e+10 -1.26140242e+05 -1.31222102e+11 -1.17972236e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.365175806859563, shape=(), dtype=float64)","tf.Tensor(79.04145466214307, shape=(), dtype=float64)",0.168,"tf.Tensor(-3.059968412759043e+31, shape=(), dtype=float64)","tf.Tensor(-5.1414923965757284e+29, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.70369717e+10 -1.26955350e+05 -1.32070045e+11 -1.18734560e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.444217261521706, shape=(), dtype=float64)","tf.Tensor(80.71215525030306, shape=(), dtype=float64)",0.169,"tf.Tensor(-5.164943491545426e+31, shape=(), dtype=float64)","tf.Tensor(-2.1049750787863827e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.71442517e+10 -1.27754779e+05 -1.32901676e+11 -1.19482219e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.524929416772009, shape=(), dtype=float64)","tf.Tensor(82.39442850342098, shape=(), dtype=float64)",0.17,"tf.Tensor(-7.669508251496632e+31, shape=(), dtype=float64)","tf.Tensor(-2.504564759951207e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.72494269e+10 -1.28538524e+05 -1.33716991e+11 -1.20215210e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.60732384527543, shape=(), dtype=float64)","tf.Tensor(84.08806311067744, shape=(), dtype=float64)",0.171,"tf.Tensor(-1.4071753295490443e+32, shape=(), dtype=float64)","tf.Tensor(-6.402245043993811e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.73524972e+10 -1.29306583e+05 -1.34515989e+11 -1.20933530e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.6914119083861077, shape=(), dtype=float64)","tf.Tensor(85.792847659089, shape=(), dtype=float64)",0.17200000000000001,"tf.Tensor(-1.604770402020235e+32, shape=(), dtype=float64)","tf.Tensor(-1.9759507247119075e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.74534625e+10 -1.30058956e+05 -1.35298668e+11 -1.21637181e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.7772047560451965, shape=(), dtype=float64)","tf.Tensor(87.50857065387473, shape=(), dtype=float64)",0.17300000000000001,"tf.Tensor(-2.5482794031234903e+32, shape=(), dtype=float64)","tf.Tensor(-9.435090011032552e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.75523229e+10 -1.30795644e+05 -1.36065031e+11 -1.22326161e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.864713326699071, shape=(), dtype=float64)","tf.Tensor(89.23502053873712, shape=(), dtype=float64)",0.17400000000000002,"tf.Tensor(-2.902529838457245e+32, shape=(), dtype=float64)","tf.Tensor(-3.5425043533375473e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.76490787e+10 -1.31516650e+05 -1.36815078e+11 -1.23000474e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(2.9539483472378083, shape=(), dtype=float64)","tf.Tensor(90.97198571605604, shape=(), dtype=float64)",0.17500000000000002,"tf.Tensor(-3.1257706796285875e+32, shape=(), dtype=float64)","tf.Tensor(-2.2324084117134246e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.77437304e+10 -1.32221977e+05 -1.37548815e+11 -1.23660124e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.0449203329538643, shape=(), dtype=float64)","tf.Tensor(92.7192545669941, shape=(), dtype=float64)",0.176,"tf.Tensor(-3.6062771860198455e+32, shape=(), dtype=float64)","tf.Tensor(-4.80506506391258e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.78362788e+10 -1.32911631e+05 -1.38266248e+11 -1.24305115e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.1376395875208583, shape=(), dtype=float64)","tf.Tensor(94.47661547151202, shape=(), dtype=float64)",0.177,"tf.Tensor(-4.412403201701511e+32, shape=(), dtype=float64)","tf.Tensor(-8.061260156816653e+31, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.79267247e+10 -1.33585618e+05 -1.38967382e+11 -1.24935454e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.2321162029923705, shape=(), dtype=float64)","tf.Tensor(96.24385682829248, shape=(), dtype=float64)",0.178,"tf.Tensor(-5.943348727685964e+32, shape=(), dtype=float64)","tf.Tensor(-1.5309455259844535e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.80150694e+10 -1.34243947e+05 -1.39652227e+11 -1.25551148e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.328360059820663, shape=(), dtype=float64)","tf.Tensor(98.02076707457098, shape=(), dtype=float64)",0.179,"tf.Tensor(-8.506765938010347e+32, shape=(), dtype=float64)","tf.Tensor(-2.5634172103243823e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.81013141e+10 -1.34886628e+05 -1.40320793e+11 -1.26152207e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.426380826895234, shape=(), dtype=float64)","tf.Tensor(99.80713470587241, shape=(), dtype=float64)",0.18,"tf.Tensor(-1.1087640029811479e+33, shape=(), dtype=float64)","tf.Tensor(-2.580874091801132e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.81854602e+10 -1.35513672e+05 -1.40973091e+11 -1.26738641e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.5261879616011065, shape=(), dtype=float64)","tf.Tensor(101.60274829565165, shape=(), dtype=float64)",0.181,"tf.Tensor(-1.4652779692606746e+33, shape=(), dtype=float64)","tf.Tensor(-3.565139662795267e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.82675096e+10 -1.36125090e+05 -1.41609135e+11 -1.27310461e+08]], shape=(1, 4), dtype=float64)"
