x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.05050658676417819, shape=(), dtype=float64)","tf.Tensor(2.363843000661441, shape=(), dtype=float64)",0.122,"tf.Tensor(2.8140607179726754e+75, shape=(), dtype=float64)","tf.Tensor(2.7792568287837514e+75, shape=(), dtype=float64)","tf.Tensor(-173.72851051011756, shape=(), dtype=float64)","tf.Tensor([[ 3.83407609e+16  2.19198203e+12  5.61914209e+16 -6.37450945e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05287042976483963, shape=(), dtype=float64)","tf.Tensor(0.9233065023174358, shape=(), dtype=float64)",0.123,"tf.Tensor(-5.467583796073631e+75, shape=(), dtype=float64)","tf.Tensor(-8.281644514046307e+75, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 4.00971607e+16  2.29239728e+12  5.87655640e+16 -6.66652732e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05379373626715707, shape=(), dtype=float64)","tf.Tensor(-0.5040191864729444, shape=(), dtype=float64)",0.124,"tf.Tensor(-3.2236908034312143e+75, shape=(), dtype=float64)","tf.Tensor(2.243892992642417e+75, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 4.18417472e+16  2.39213714e+12  6.13223935e+16 -6.95658111e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.053289717080684126, shape=(), dtype=float64)","tf.Tensor(2.5672339284242653, shape=(), dtype=float64)",0.125,"tf.Tensor(-1.655540584728192e+75, shape=(), dtype=float64)","tf.Tensor(1.5681502187030223e+75, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 4.35744101e+16  2.49119532e+12  6.38617483e+16 -7.24465250e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05585695100910839, shape=(), dtype=float64)","tf.Tensor(1.1455978337131414, shape=(), dtype=float64)",0.126,"tf.Tensor(1.0928969645792482e+75, shape=(), dtype=float64)","tf.Tensor(2.74843754930744e+75, shape=(), dtype=float64)","tf.Tensor(-172.7827139108498, shape=(), dtype=float64)","tf.Tensor([[ 4.52950410e+16  2.58956562e+12  6.63834691e+16 -7.53072345e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05700254884282153, shape=(), dtype=float64)","tf.Tensor(-0.2629348843286654, shape=(), dtype=float64)",0.127,"tf.Tensor(3.456386746080095e+76, shape=(), dtype=float64)","tf.Tensor(3.34709704962217e+76, shape=(), dtype=float64)","tf.Tensor(-176.23669081792278, shape=(), dtype=float64)","tf.Tensor([[ 4.70035330e+16  2.68724192e+12  6.88873994e+16 -7.81477619e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05673961395849286, shape=(), dtype=float64)","tf.Tensor(1.76311337557653, shape=(), dtype=float64)",0.128,"tf.Tensor(6.128435268396256e+75, shape=(), dtype=float64)","tf.Tensor(-2.843543219240469e+76, shape=(), dtype=float64)","tf.Tensor(-174.50682143390728, shape=(), dtype=float64)","tf.Tensor([[ 4.10362789e+16  2.34608766e+12  6.01419159e+16 -6.82266448e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.058502727334069395, shape=(), dtype=float64)","tf.Tensor(0.3650212948150018, shape=(), dtype=float64)",0.129,"tf.Tensor(1.310775780660979e+77, shape=(), dtype=float64)","tf.Tensor(1.2494914279770164e+77, shape=(), dtype=float64)","tf.Tensor(-177.5696713214518, shape=(), dtype=float64)","tf.Tensor([[ 3.50924753e+16  2.00627410e+12  5.14308012e+16 -5.83445164e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05886774862888439, shape=(), dtype=float64)","tf.Tensor(-0.4141222022960753, shape=(), dtype=float64)",0.13,"tf.Tensor(2.3737299280221463e+77, shape=(), dtype=float64)","tf.Tensor(1.0629541473611674e+77, shape=(), dtype=float64)","tf.Tensor(-178.1635146878406, shape=(), dtype=float64)","tf.Tensor([[ 5.58450559e+16  3.19272118e+12  8.18453513e+16 -9.28476192e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.058453626426588315, shape=(), dtype=float64)","tf.Tensor(2.3109388710982413, shape=(), dtype=float64)",0.131,"tf.Tensor(3.7908497572737554e+77, shape=(), dtype=float64)","tf.Tensor(1.417119829251609e+77, shape=(), dtype=float64)","tf.Tensor(-178.63164236486693, shape=(), dtype=float64)","tf.Tensor([[-1.66476762e+16 -9.51765332e+11 -2.43984876e+16  2.76783158e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.060764565297686556, shape=(), dtype=float64)","tf.Tensor(0.9302388723418811, shape=(), dtype=float64)",0.132,"tf.Tensor(2.4957619020484178e+78, shape=(), dtype=float64)","tf.Tensor(2.116676926321042e+78, shape=(), dtype=float64)","tf.Tensor(-180.51623130768513, shape=(), dtype=float64)","tf.Tensor([[-8.88070307e+16 -5.07719229e+12 -1.30153735e+17  1.47649980e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.061694804170028435, shape=(), dtype=float64)","tf.Tensor(-0.43752485041612266, shape=(), dtype=float64)",0.133,"tf.Tensor(-4.67382215375149e+77, shape=(), dtype=float64)","tf.Tensor(-2.9631441174235667e+78, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.60627742e+17 -9.18325865e+12 -2.35412674e+17  2.67058617e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.061257279319612314, shape=(), dtype=float64)","tf.Tensor(2.412536552879943, shape=(), dtype=float64)",0.134,"tf.Tensor(4.0982022398618745e+76, shape=(), dtype=float64)","tf.Tensor(5.083642377737678e+77, shape=(), dtype=float64)","tf.Tensor(-176.40701546701564, shape=(), dtype=float64)","tf.Tensor([[ 9.02840678e+16  5.16163607e+12  1.32318450e+17 -1.50105692e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06366981587249226, shape=(), dtype=float64)","tf.Tensor(1.0512105308884954, shape=(), dtype=float64)",0.135,"tf.Tensor(-1.1832545215131692e+80, shape=(), dtype=float64)","tf.Tensor(-1.1836643417371555e+80, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.40038917e+17  1.94403861e+13  4.98353957e+17 -5.65346445e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06472102640338076, shape=(), dtype=float64)","tf.Tensor(-0.2972792790773757, shape=(), dtype=float64)",0.136,"tf.Tensor(3.022899519896202e+81, shape=(), dtype=float64)","tf.Tensor(3.1412249720475187e+81, shape=(), dtype=float64)","tf.Tensor(-187.61560900922348, shape=(), dtype=float64)","tf.Tensor([[ 5.88618593e+17  3.36519503e+13  8.62667155e+17 -9.78633364e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06442374712430339, shape=(), dtype=float64)","tf.Tensor(1.9426043280181602, shape=(), dtype=float64)",0.137,"tf.Tensor(5.122798616246497e+81, shape=(), dtype=float64)","tf.Tensor(2.0998990963502953e+81, shape=(), dtype=float64)","tf.Tensor(-188.1430934269708, shape=(), dtype=float64)","tf.Tensor([[-2.79167481e+17 -1.59603015e+13 -4.09142048e+17  4.64142001e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06636635145232155, shape=(), dtype=float64)","tf.Tensor(0.6032879098776724, shape=(), dtype=float64)",0.138,"tf.Tensor(2.900445935030489e+83, shape=(), dtype=float64)","tf.Tensor(2.8492179488680236e+83, shape=(), dtype=float64)","tf.Tensor(-192.1794272143769, shape=(), dtype=float64)","tf.Tensor([[-1.14295529e+18 -6.53439680e+13 -1.67509147e+18  1.90026987e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06696963936219921, shape=(), dtype=float64)","tf.Tensor(-0.7232508777486266, shape=(), dtype=float64)",0.139,"tf.Tensor(3.19878565859251e+85, shape=(), dtype=float64)","tf.Tensor(3.169781199242205e+85, shape=(), dtype=float64)","tf.Tensor(-196.88250416058833, shape=(), dtype=float64)","tf.Tensor([[-2.00268182e+18 -1.14495447e+14 -2.93508878e+18  3.32964550e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06624638848445058, shape=(), dtype=float64)","tf.Tensor(2.4483484556177606, shape=(), dtype=float64)",0.14,"tf.Tensor(-8.190731028550312e+86, shape=(), dtype=float64)","tf.Tensor(-8.510609594409563e+86, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-2.85828475e+18 -1.63411176e+14 -4.18904262e+18  4.75216525e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06869473694006833, shape=(), dtype=float64)","tf.Tensor(1.1266104688493086, shape=(), dtype=float64)",0.14100000000000001,"tf.Tensor(1.3099037203586422e+88, shape=(), dtype=float64)","tf.Tensor(1.3918110306441453e+88, shape=(), dtype=float64)","tf.Tensor(-202.8974418220787, shape=(), dtype=float64)","tf.Tensor([[-3.70970242e+18 -2.12087629e+14 -5.43686263e+18  6.16772662e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06982134740891764, shape=(), dtype=float64)","tf.Tensor(-0.1824796034319911, shape=(), dtype=float64)",0.14200000000000002,"tf.Tensor(7.583691399306327e+89, shape=(), dtype=float64)","tf.Tensor(7.452701027270464e+89, shape=(), dtype=float64)","tf.Tensor(-206.95607334957515, shape=(), dtype=float64)","tf.Tensor([[-4.55687385e+18 -2.60521319e+14 -6.67845944e+18  7.57622821e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06963886780548566, shape=(), dtype=float64)","tf.Tensor(1.581723996430796, shape=(), dtype=float64)",0.14300000000000002,"tf.Tensor(9.004992687464434e+89, shape=(), dtype=float64)","tf.Tensor(1.4213012881581067e+89, shape=(), dtype=float64)","tf.Tensor(-207.12785244304484, shape=(), dtype=float64)","tf.Tensor([[-1.60099452e+18 -9.15305577e+13 -2.34638424e+18  2.66180286e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07122059180191645, shape=(), dtype=float64)","tf.Tensor(0.28382740120007166, shape=(), dtype=float64)",0.14400000000000002,"tf.Tensor(-9.383763413093198e+89, shape=(), dtype=float64)","tf.Tensor(-1.8388756100557631e+90, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.34150598e+18  7.66953220e+13  1.96608323e+18 -2.23037893e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07150441920311652, shape=(), dtype=float64)","tf.Tensor(-0.03128017471157657, shape=(), dtype=float64)",0.145,"tf.Tensor(1.8119756246782127e+91, shape=(), dtype=float64)","tf.Tensor(1.9058132588091447e+91, shape=(), dtype=float64)","tf.Tensor(-210.12966121782412, shape=(), dtype=float64)","tf.Tensor([[-8.92942812e+18 -5.10504892e+14 -1.30867839e+19  1.48460079e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07147313902840495, shape=(), dtype=float64)","tf.Tensor(1.0744016027059897, shape=(), dtype=float64)",0.146,"tf.Tensor(-3.439907762925955e+94, shape=(), dtype=float64)","tf.Tensor(-3.441719738550633e+94, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.68736749e+19  1.53639654e+15  3.93854984e+19 -4.46799935e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07254754063111093, shape=(), dtype=float64)","tf.Tensor(-0.20118533813223927, shape=(), dtype=float64)",0.147,"tf.Tensor(-1.0514797138892803e+97, shape=(), dtype=float64)","tf.Tensor(-1.0480398061263544e+97, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.25103721e+19  3.57378438e+15  9.16138998e+19 -1.03929330e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0723463552929787, shape=(), dtype=float64)","tf.Tensor(1.6802501958865785, shape=(), dtype=float64)",0.148,"tf.Tensor(-2.540465857688632e+98, shape=(), dtype=float64)","tf.Tensor(-2.435317886299704e+98, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-6.18304928e+19 -3.53491496e+15 -9.06174830e+19  1.02798967e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07402660548886528, shape=(), dtype=float64)","tf.Tensor(0.4151592810679472, shape=(), dtype=float64)",0.149,"tf.Tensor(-3.407693210171329e+101, shape=(), dtype=float64)","tf.Tensor(-3.405152744313641e+101, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.85596410e+20 -1.06107440e+16 -2.72006235e+20  3.08571360e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07444176476993322, shape=(), dtype=float64)","tf.Tensor(-0.4566113926814165, shape=(), dtype=float64)",0.15,"tf.Tensor(3.8290265742692767e+101, shape=(), dtype=float64)","tf.Tensor(7.236719784440605e+101, shape=(), dtype=float64)","tf.Tensor(-233.90370500513328, shape=(), dtype=float64)","tf.Tensor([[ 2.46730123e+20  1.41058233e+16  3.61602532e+20 -4.10211865e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07398515337725181, shape=(), dtype=float64)","tf.Tensor(2.591989009939074, shape=(), dtype=float64)",0.151,"tf.Tensor(1.5080575272115332e+108, shape=(), dtype=float64)","tf.Tensor(1.5080571443088758e+108, shape=(), dtype=float64)","tf.Tensor(-249.09001246023334, shape=(), dtype=float64)","tf.Tensor([[-1.26372607e+21 -7.22485622e+16 -1.85209062e+21  2.10106258e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07657714238719089, shape=(), dtype=float64)","tf.Tensor(1.3425973154355293, shape=(), dtype=float64)",0.152,"tf.Tensor(8.050415053517682e+110, shape=(), dtype=float64)","tf.Tensor(8.035334478245567e+110, shape=(), dtype=float64)","tf.Tensor(-255.37008387888955, shape=(), dtype=float64)","tf.Tensor([[-2.76714973e+21 -1.58200890e+17 -4.05547703e+21  4.60064476e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07791973970262642, shape=(), dtype=float64)","tf.Tensor(0.1055020657047423, shape=(), dtype=float64)",0.153,"tf.Tensor(4.5003953722739067e+111, shape=(), dtype=float64)","tf.Tensor(3.695353866922138e+111, shape=(), dtype=float64)","tf.Tensor(-257.09111057576115, shape=(), dtype=float64)","tf.Tensor([[-4.26343152e+21 -2.43744910e+17 -6.24839647e+21  7.08835294e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07802524176833116, shape=(), dtype=float64)","tf.Tensor(0.6505915220607608, shape=(), dtype=float64)",0.154,"tf.Tensor(1.4048031986377381e+112, shape=(), dtype=float64)","tf.Tensor(9.547636614103475e+111, shape=(), dtype=float64)","tf.Tensor(-258.22942763616385, shape=(), dtype=float64)","tf.Tensor([[ 9.54760719e+20  5.45846846e+16  1.39927743e+21 -1.58737883e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07867583329039192, shape=(), dtype=float64)","tf.Tensor(-0.5699991698813416, shape=(), dtype=float64)",0.155,"tf.Tensor(-1.3262548263665936e+114, shape=(), dtype=float64)","tf.Tensor(-1.340302858352971e+114, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.14897861e+21  3.51543640e+17  9.01181503e+21 -1.02232510e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07810583412051057, shape=(), dtype=float64)","tf.Tensor(2.7070488935529418, shape=(), dtype=float64)",0.156,"tf.Tensor(-6.889790286301427e+114, shape=(), dtype=float64)","tf.Tensor(-5.563535459934834e+114, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.13188430e+22  6.47110279e+17  1.65886606e+22 -1.88186332e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08081288301406352, shape=(), dtype=float64)","tf.Tensor(1.4902526317408, shape=(), dtype=float64)",0.157,"tf.Tensor(4.572473449300468e+117, shape=(), dtype=float64)","tf.Tensor(4.579363239586769e+117, shape=(), dtype=float64)","tf.Tensor(-270.92251017496477, shape=(), dtype=float64)","tf.Tensor([[ 1.64639787e+22  9.41263155e+17  2.41292644e+22 -2.73729017e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08230313564580431, shape=(), dtype=float64)","tf.Tensor(0.28558972249704384, shape=(), dtype=float64)",0.158,"tf.Tensor(-8.584446187875766e+117, shape=(), dtype=float64)","tf.Tensor(-1.3156919637176234e+118, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.15840147e+22  1.23398105e+18  3.16330826e+22 -3.58854396e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08258872536830135, shape=(), dtype=float64)","tf.Tensor(0.05538324919847948, shape=(), dtype=float64)",0.159,"tf.Tensor(3.374865140938392e+119, shape=(), dtype=float64)","tf.Tensor(3.46070960281715e+119, shape=(), dtype=float64)","tf.Tensor(-275.2239814315771, shape=(), dtype=float64)","tf.Tensor([[ 3.71031180e+21  2.12122467e+17  5.43775572e+21 -6.16873976e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08264410861749982, shape=(), dtype=float64)","tf.Tensor(0.8651311247448629, shape=(), dtype=float64)",0.16,"tf.Tensor(1.7138219234218883e+121, shape=(), dtype=float64)","tf.Tensor(1.6800732720125045e+121, shape=(), dtype=float64)","tf.Tensor(-279.15152217173784, shape=(), dtype=float64)","tf.Tensor([[ 6.60218883e+22  3.77454150e+18  9.67603050e+22 -1.09767553e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08350923974224468, shape=(), dtype=float64)","tf.Tensor(-0.3166715707685467, shape=(), dtype=float64)",0.161,"tf.Tensor(1.1906973954182698e+124, shape=(), dtype=float64)","tf.Tensor(1.188983573494848e+124, shape=(), dtype=float64)","tf.Tensor(-285.69509071329685, shape=(), dtype=float64)","tf.Tensor([[ 1.28042041e+23  7.32029951e+18  1.87655749e+23 -2.12881847e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08319256817147613, shape=(), dtype=float64)","tf.Tensor(2.176138799677942, shape=(), dtype=float64)",0.162,"tf.Tensor(3.647940419980266e+124, shape=(), dtype=float64)","tf.Tensor(2.4572430245619963e+124, shape=(), dtype=float64)","tf.Tensor(-286.8147142710981, shape=(), dtype=float64)","tf.Tensor([[-8.84896221e+22 -5.05904571e+18 -1.29688548e+23  1.47122258e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08536870697115408, shape=(), dtype=float64)","tf.Tensor(1.0015687016089507, shape=(), dtype=float64)",0.163,"tf.Tensor(-2.4415095250903095e+126, shape=(), dtype=float64)","tf.Tensor(-2.4779889292901123e+126, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-3.04021857e+23 -1.73812525e+19 -4.45568103e+23  5.05464720e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08637027567276302, shape=(), dtype=float64)","tf.Tensor(-0.16101532318938383, shape=(), dtype=float64)",0.164,"tf.Tensor(-2.7117196156802304e+127, shape=(), dtype=float64)","tf.Tensor(-2.4675686631711994e+127, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-5.18538951e+23 -2.96454227e+19 -7.59959890e+23  8.62119417e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08620926034957364, shape=(), dtype=float64)","tf.Tensor(1.6527794969355758, shape=(), dtype=float64)",0.165,"tf.Tensor(-1.1784259688174312e+128, shape=(), dtype=float64)","tf.Tensor(-9.072540072494082e+127, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.29790225e+23  1.31373513e+19  3.36775770e+23 -3.82047703e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08786203984650921, shape=(), dtype=float64)","tf.Tensor(0.5004826729314651, shape=(), dtype=float64)",0.166,"tf.Tensor(3.815419554633278e+131, shape=(), dtype=float64)","tf.Tensor(3.816597980602095e+131, shape=(), dtype=float64)","tf.Tensor(-302.97769781591177, shape=(), dtype=float64)","tf.Tensor([[ 9.74672553e+23  5.57230653e+19  1.42845980e+24 -1.62048411e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08836252251944068, shape=(), dtype=float64)","tf.Tensor(-0.639882862264197, shape=(), dtype=float64)",0.167,"tf.Tensor(2.9061614970918995e+133, shape=(), dtype=float64)","tf.Tensor(2.8680073015455666e+133, shape=(), dtype=float64)","tf.Tensor(-307.3106505054844, shape=(), dtype=float64)","tf.Tensor([[ 1.71605370e+24  9.81086130e+19  2.51501257e+24 -2.85309948e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08772263965717648, shape=(), dtype=float64)","tf.Tensor(2.7170297324468478, shape=(), dtype=float64)",0.168,"tf.Tensor(7.490790496879387e+133, shape=(), dtype=float64)","tf.Tensor(4.584628999787488e+133, shape=(), dtype=float64)","tf.Tensor(-308.25749170047254, shape=(), dtype=float64)","tf.Tensor([[ 2.45387990e+24  1.40290921e+20  3.59635530e+24 -4.07980443e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09043966938962333, shape=(), dtype=float64)","tf.Tensor(1.579731509977291, shape=(), dtype=float64)",0.169,"tf.Tensor(2.1150108964864818e+136, shape=(), dtype=float64)","tf.Tensor(2.1075201059896025e+136, shape=(), dtype=float64)","tf.Tensor(-313.90063261167825, shape=(), dtype=float64)","tf.Tensor([[ 3.18809800e+24  1.82266950e+20  4.67241005e+24 -5.30051056e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09201940089960063, shape=(), dtype=float64)","tf.Tensor(0.45419434302456385, shape=(), dtype=float64)",0.17,"tf.Tensor(2.2015376234556962e+137, shape=(), dtype=float64)","tf.Tensor(1.990036533807048e+137, shape=(), dtype=float64)","tf.Tensor(-316.24331377617045, shape=(), dtype=float64)","tf.Tensor([[ 3.91865538e+24  2.24033692e+20  5.74309974e+24 -6.51513042e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09247359524262519, shape=(), dtype=float64)","tf.Tensor(-0.45388344879009834, shape=(), dtype=float64)",0.171,"tf.Tensor(6.296274612048e+137, shape=(), dtype=float64)","tf.Tensor(4.094736988592303e+137, shape=(), dtype=float64)","tf.Tensor(-317.2941158672554, shape=(), dtype=float64)","tf.Tensor([[ 1.36594794e+24  7.80926950e+19  2.00190486e+24 -2.27101598e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09201971179383509, shape=(), dtype=float64)","tf.Tensor(2.7215481022325467, shape=(), dtype=float64)",0.17200000000000001,"tf.Tensor(7.553589516452447e+138, shape=(), dtype=float64)","tf.Tensor(6.923962055247647e+138, shape=(), dtype=float64)","tf.Tensor(-319.77876571609966, shape=(), dtype=float64)","tf.Tensor([[ 1.02841645e+25  5.87956611e+20  1.50722574e+25 -1.70983836e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09474125989606763, shape=(), dtype=float64)","tf.Tensor(1.6106409280791034, shape=(), dtype=float64)",0.17300000000000001,"tf.Tensor(-1.580538139699372e+141, shape=(), dtype=float64)","tf.Tensor(-1.5880917292158244e+141, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.91605930e+25  1.09543146e+21  2.80813662e+25 -3.18562747e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09635190082414674, shape=(), dtype=float64)","tf.Tensor(0.5113711041756581, shape=(), dtype=float64)",0.17400000000000002,"tf.Tensor(-3.4368413842838033e+142, shape=(), dtype=float64)","tf.Tensor(-3.278787570313866e+142, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.79945893e+25  1.60048041e+21  4.10282872e+25 -4.65436183e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0968632719283224, shape=(), dtype=float64)","tf.Tensor(-0.5762111686828031, shape=(), dtype=float64)",0.17500000000000002,"tf.Tensor(1.4472964026245886e+143, shape=(), dtype=float64)","tf.Tensor(1.790980541052969e+143, shape=(), dtype=float64)","tf.Tensor(-329.63936556423, shape=(), dtype=float64)","tf.Tensor([[ 3.67855160e+25  2.10306703e+21  5.39120864e+25 -6.11593547e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09628706075963961, shape=(), dtype=float64)","tf.Tensor(2.83323709809933, shape=(), dtype=float64)",0.176,"tf.Tensor(1.0965483964522785e+145, shape=(), dtype=float64)","tf.Tensor(1.0820754324260326e+145, shape=(), dtype=float64)","tf.Tensor(-333.9670059092498, shape=(), dtype=float64)","tf.Tensor([[ 4.55327429e+25  2.60315529e+21  6.67318400e+25 -7.57024360e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09912029785773895, shape=(), dtype=float64)","tf.Tensor(1.7482231458695947, shape=(), dtype=float64)",0.177,"tf.Tensor(3.8922779002636087e+146, shape=(), dtype=float64)","tf.Tensor(3.782623060618381e+146, shape=(), dtype=float64)","tf.Tensor(-337.5364181418508, shape=(), dtype=float64)","tf.Tensor([[ 5.42356467e+25  3.10070954e+21  7.94866346e+25 -9.01718261e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10086852100360855, shape=(), dtype=float64)","tf.Tensor(0.6747150768691412, shape=(), dtype=float64)",0.178,"tf.Tensor(1.4652834953649058e+147, shape=(), dtype=float64)","tf.Tensor(1.076055705338545e+147, shape=(), dtype=float64)","tf.Tensor(-338.86205740606715, shape=(), dtype=float64)","tf.Tensor([[ 6.28936111e+25  3.59569456e+21  9.21755669e+25 -1.04566500e+23]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10154323608047769, shape=(), dtype=float64)","tf.Tensor(-0.387238731140219, shape=(), dtype=float64)",0.179,"tf.Tensor(4.086584704174582e+147, shape=(), dtype=float64)","tf.Tensor(2.621301208809676e+147, shape=(), dtype=float64)","tf.Tensor(-339.8877182556888, shape=(), dtype=float64)","tf.Tensor([[ 7.15060268e+25  4.08807552e+21  1.04797744e+26 -1.18885445e+23]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10115599734933747, shape=(), dtype=float64)","tf.Tensor(2.5415275045143098, shape=(), dtype=float64)",0.18,"tf.Tensor(4.4813841973334354e+148, shape=(), dtype=float64)","tf.Tensor(4.0727257269159773e+148, shape=(), dtype=float64)","tf.Tensor(-342.2825257344425, shape=(), dtype=float64)","tf.Tensor([[ 4.14209890e+25  2.36808195e+21  6.07057391e+25 -6.88662613e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10369752485385178, shape=(), dtype=float64)","tf.Tensor(1.4842345387406346, shape=(), dtype=float64)",0.181,"tf.Tensor(2.228805197807824e+148, shape=(), dtype=float64)","tf.Tensor(-2.2525789995256112e+148, shape=(), dtype=float64)","tf.Tensor(-341.5840594192699, shape=(), dtype=float64)","tf.Tensor([[ 1.14697565e+25  6.55738163e+20  1.68098363e+25 -1.90695409e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10518175939259242, shape=(), dtype=float64)","tf.Tensor(0.4383454203345294, shape=(), dtype=float64)",0.182,"tf.Tensor(5.990036088188724e+148, shape=(), dtype=float64)","tf.Tensor(3.7612308903809e+148, shape=(), dtype=float64)","tf.Tensor(-342.5726911999673, shape=(), dtype=float64)","tf.Tensor([[-1.83454642e+25 -1.04882968e+21 -2.68867303e+25  3.05010469e+22]], shape=(1, 4), dtype=float64)"
