x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(2.1056884274477112, shape=(), dtype=float64)","tf.Tensor(138.49207335882502, shape=(), dtype=float64)",0.08,"tf.Tensor(4.626747485260032e-14, shape=(), dtype=float64)","tf.Tensor(30.70433716766297, shape=(), dtype=float64)","tf.Tensor([[ 4.13626633 -0.01918384 -1.71220945 -0.11081915 -0.30231714]], shape=(1, 5), dtype=float64)"
"tf.Tensor(2.2441805008065363, shape=(), dtype=float64)","tf.Tensor(143.8938446572975, shape=(), dtype=float64)",0.081,"tf.Tensor(1.0663648969283723e-13, shape=(), dtype=float64)","tf.Tensor(29.86935063694101, shape=(), dtype=float64)","tf.Tensor([[ 4.36300877 -0.02141865 -1.79402014 -0.1206927  -0.30841315]], shape=(1, 5), dtype=float64)"
"tf.Tensor(2.388074345463834, shape=(), dtype=float64)","tf.Tensor(149.34211814609262, shape=(), dtype=float64)",0.082,"tf.Tensor(2.4091178775642104e-13, shape=(), dtype=float64)","tf.Tensor(29.05434555433083, shape=(), dtype=float64)","tf.Tensor([[ 4.59679226 -0.02385245 -1.87753016 -0.13118188 -0.31445223]], shape=(1, 5), dtype=float64)"
"tf.Tensor(2.537416463609927, shape=(), dtype=float64)","tf.Tensor(154.83233768363348, shape=(), dtype=float64)",0.083,"tf.Tensor(5.340100686860733e-13, shape=(), dtype=float64)","tf.Tensor(28.258361700910882, shape=(), dtype=float64)","tf.Tensor([[ 4.83764735 -0.02649763 -1.96272387 -0.14230832 -0.32043407]], shape=(1, 5), dtype=float64)"
"tf.Tensor(2.69224880129356, shape=(), dtype=float64)","tf.Tensor(160.35988415621017, shape=(), dtype=float64)",0.084,"tf.Tensor(1.1624290799668324e-12, shape=(), dtype=float64)","tf.Tensor(27.48050926579029, shape=(), dtype=float64)","tf.Tensor([[ 5.08559992 -0.02936704 -2.04958555 -0.1540937  -0.32635837]], shape=(1, 5), dtype=float64)"
"tf.Tensor(2.8526086854497703, shape=(), dtype=float64)","tf.Tensor(165.92008006003488, shape=(), dtype=float64)",0.085,"tf.Tensor(2.4869549812400935e-12, shape=(), dtype=float64)","tf.Tensor(26.71996205290357, shape=(), dtype=float64)","tf.Tensor([[ 5.34067119 -0.03247395 -2.13809938 -0.16655971 -0.33222483]], shape=(1, 5), dtype=float64)"
"tf.Tensor(3.018528765509805, shape=(), dtype=float64)","tf.Tensor(171.50819414284214, shape=(), dtype=float64)",0.08600000000000001,"tf.Tensor(5.23344442335681e-12, shape=(), dtype=float64)","tf.Tensor(25.975951465074672, shape=(), dtype=float64)","tf.Tensor([[ 5.60287762 -0.03583209 -2.22824947 -0.17972805 -0.33803318]], shape=(1, 5), dtype=float64)"
"tf.Tensor(3.190036959652647, shape=(), dtype=float64)","tf.Tensor(177.11944610044185, shape=(), dtype=float64)",0.08700000000000001,"tf.Tensor(1.0840183742527854e-11, shape=(), dtype=float64)","tf.Tensor(25.247761169643006, shape=(), dtype=float64)","tf.Tensor([[ 5.87223083 -0.03945559 -2.32001985 -0.19362037 -0.34378312]], shape=(1, 5), dtype=float64)"
"tf.Tensor(3.367156405753089, shape=(), dtype=float64)","tf.Tensor(182.7490113235789, shape=(), dtype=float64)",0.088,"tf.Tensor(2.21159431237374e-11, shape=(), dtype=float64)","tf.Tensor(24.53472235918083, shape=(), dtype=float64)","tf.Tensor([[ 6.14873764 -0.04335906 -2.41339445 -0.20825824 -0.34947438]], shape=(1, 5), dtype=float64)"
"tf.Tensor(3.5499054170766677, shape=(), dtype=float64)","tf.Tensor(188.39202569040376, shape=(), dtype=float64)",0.089,"tf.Tensor(4.446985688920669e-11, shape=(), dtype=float64)","tf.Tensor(23.83620952955354, shape=(), dtype=float64)","tf.Tensor([[ 6.43239994 -0.0475575  -2.50835716 -0.22366319 -0.3551067 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(3.7382974427670717, shape=(), dtype=float64)","tf.Tensor(194.04359039981196, shape=(), dtype=float64)",0.09,"tf.Tensor(8.818037096063419e-11, shape=(), dtype=float64)","tf.Tensor(23.151636729150788, shape=(), dtype=float64)","tf.Tensor([[ 6.7232147  -0.05206638 -2.60489177 -0.23985661 -0.36067982]], shape=(1, 5), dtype=float64)"
"tf.Tensor(3.9323410331668835, shape=(), dtype=float64)","tf.Tensor(199.6987768408721, shape=(), dtype=float64)",0.091,"tf.Tensor(1.7252927176607494e-10, shape=(), dtype=float64)","tf.Tensor(22.480454202455554, shape=(), dtype=float64)","tf.Tensor([[ 7.02117391 -0.05690158 -2.70298198 -0.25685976 -0.36619348]], shape=(1, 5), dtype=float64)"
"tf.Tensor(4.132039810007756, shape=(), dtype=float64)","tf.Tensor(205.35263149352397, shape=(), dtype=float64)",0.092,"tf.Tensor(3.3324425684570843e-10, shape=(), dtype=float64)","tf.Tensor(21.82214539078955, shape=(), dtype=float64)","tf.Tensor([[ 7.32626458 -0.06207941 -2.80261145 -0.27469376 -0.37164743]], shape=(1, 5), dtype=float64)"
"tf.Tensor(4.3373924415012794, shape=(), dtype=float64)","tf.Tensor(211.00018085569886, shape=(), dtype=float64)",0.093,"tf.Tensor(6.357445770623441e-10, shape=(), dtype=float64)","tf.Tensor(21.176224241647216, shape=(), dtype=float64)","tf.Tensor([[ 7.63846871 -0.06761663 -2.90376376 -0.29337953 -0.37704144]], shape=(1, 5), dtype=float64)"
"tf.Tensor(4.548392622356978, shape=(), dtype=float64)","tf.Tensor(216.63643639198776, shape=(), dtype=float64)",0.094,"tf.Tensor(1.1984547838967775e-09, shape=(), dtype=float64)","tf.Tensor(20.542232790010875, shape=(), dtype=float64)","tf.Tensor([[ 7.95776326 -0.07353038 -3.00642242 -0.31293781 -0.38237528]], shape=(1, 5), dtype=float64)"
"tf.Tensor(4.765029058748966, shape=(), dtype=float64)","tf.Tensor(222.2563994989611, shape=(), dtype=float64)",0.095,"tf.Tensor(2.2334039554818547e-09, shape=(), dtype=float64)","tf.Tensor(19.919738977860014, shape=(), dtype=float64)","tf.Tensor([[ 8.28412012 -0.07983826 -3.11057086 -0.33338907 -0.3876487 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(4.987285458247927, shape=(), dtype=float64)","tf.Tensor(227.85506648222784, shape=(), dtype=float64)",0.096,"tf.Tensor(4.116203044390847e-09, shape=(), dtype=float64)","tf.Tensor(19.308334689678478, shape=(), dtype=float64)","tf.Tensor([[ 8.61750616 -0.08655824 -3.21619248 -0.35475358 -0.39286151]], shape=(1, 5), dtype=float64)"
"tf.Tensor(5.215140524730154, shape=(), dtype=float64)","tf.Tensor(233.42743354030978, shape=(), dtype=float64)",0.097,"tf.Tensor(7.505468337477962e-09, shape=(), dtype=float64)","tf.Tensor(18.707633970413198, shape=(), dtype=float64)","tf.Tensor([[ 8.95788317 -0.09370874 -3.32327057 -0.37705127 -0.39801348]], shape=(1, 5), dtype=float64)"
"tf.Tensor(5.4485679582704645, shape=(), dtype=float64)","tf.Tensor(238.96850175039978, shape=(), dtype=float64)",0.098,"tf.Tensor(1.3544687766595053e-08, shape=(), dtype=float64)","tf.Tensor(18.11727141323687, shape=(), dtype=float64)","tf.Tensor([[ 9.30520788 -0.10130856 -3.4317884  -0.40030182 -0.4031044 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(5.687536460020865, shape=(), dtype=float64)","tf.Tensor(244.47328205107146, shape=(), dtype=float64)",0.099,"tf.Tensor(2.4200302799555505e-08, shape=(), dtype=float64)","tf.Tensor(17.536900691483723, shape=(), dtype=float64)","tf.Tensor([[ 9.65943199 -0.10937689 -3.54172916 -0.42452457 -0.40813408]], shape=(1, 5), dtype=float64)"
"tf.Tensor(5.932009742071936, shape=(), dtype=float64)","tf.Tensor(249.9368002170098, shape=(), dtype=float64)",0.1,"tf.Tensor(4.282288311266522e-08, shape=(), dtype=float64)","tf.Tensor(16.96619322506913, shape=(), dtype=float64)","tf.Tensor([[10.02050213 -0.11793333 -3.653076   -0.44973848 -0.41310233]], shape=(1, 5), dtype=float64)"
"tf.Tensor(6.181946542288946, shape=(), dtype=float64)","tf.Tensor(255.35410182084055, shape=(), dtype=float64)",0.101,"tf.Tensor(7.507059034166235e-08, shape=(), dtype=float64)","tf.Tensor(16.40483696150988, shape=(), dtype=float64)","tf.Tensor([[10.38835993 -0.12699784 -3.76581199 -0.47596218 -0.41800895]], shape=(1, 5), dtype=float64)"
"tf.Tensor(6.437300644109786, shape=(), dtype=float64)","tf.Tensor(260.72025717714905, shape=(), dtype=float64)",0.10200000000000001,"tf.Tensor(1.304161607022087e-07, shape=(), dtype=float64)","tf.Tensor(15.852535263367361, shape=(), dtype=float64)","tf.Tensor([[10.76294201 -0.13659078 -3.87992016 -0.50321389 -0.42285377]], shape=(1, 5), dtype=float64)"
"tf.Tensor(6.698020901286935, shape=(), dtype=float64)","tf.Tensor(266.03036626379566, shape=(), dtype=float64)",0.10300000000000001,"tf.Tensor(2.2458627816597716e-07, shape=(), dtype=float64)","tf.Tensor(15.309005891049924, shape=(), dtype=float64)","tf.Tensor([[11.14418003 -0.14673285 -3.99538351 -0.53151139 -0.42763661]], shape=(1, 5), dtype=float64)"
"tf.Tensor(6.964051267550731, shape=(), dtype=float64)","tf.Tensor(271.2795636156585, shape=(), dtype=float64)",0.10400000000000001,"tf.Tensor(3.8347934926189164e-07, shape=(), dtype=float64)","tf.Tensor(14.77398006566747, shape=(), dtype=float64)","tf.Tensor([[11.5320007  -0.15744512 -4.11218495 -0.56087204 -0.43235731]], shape=(1, 5), dtype=float64)"
"tf.Tensor(7.23533083116639, shape=(), dtype=float64)","tf.Tensor(276.46302318596025, shape=(), dtype=float64)",0.105,"tf.Tensor(6.494099772034535e-07, shape=(), dtype=float64)","tf.Tensor(14.247201613670011, shape=(), dtype=float64)","tf.Tensor([[11.9263258  -0.16874902 -4.23030736 -0.59131274 -0.43701571]], shape=(1, 5), dtype=float64)"
"tf.Tensor(7.511793854352351, shape=(), dtype=float64)","tf.Tensor(281.57596317036877, shape=(), dtype=float64)",0.106,"tf.Tensor(1.0909887376732052e-06, shape=(), dtype=float64)","tf.Tensor(13.72842617410594, shape=(), dtype=float64)","tf.Tensor([[12.32707228 -0.18066631 -4.34973359 -0.62284989 -0.44161165]], shape=(1, 5), dtype=float64)"
"tf.Tensor(7.793369817522719, shape=(), dtype=float64)","tf.Tensor(286.6136507890962, shape=(), dtype=float64)",0.107,"tf.Tensor(1.8186420257239295e-06, shape=(), dtype=float64)","tf.Tensor(13.217420475088474, shape=(), dtype=float64)","tf.Tensor([[12.73415225 -0.19321909 -4.47044642 -0.65549938 -0.44614499]], shape=(1, 5), dtype=float64)"
"tf.Tensor(8.079983468311815, shape=(), dtype=float64)","tf.Tensor(291.57140702226513, shape=(), dtype=float64)",0.108,"tf.Tensor(3.0088227782940413e-06, shape=(), dtype=float64)","tf.Tensor(12.71396165926123, shape=(), dtype=float64)","tf.Tensor([[13.14747306 -0.20642976 -4.5924286  -0.68927658 -0.45061559]], shape=(1, 5), dtype=float64)"
"tf.Tensor(8.37155487533408, shape=(), dtype=float64)","tf.Tensor(296.4446112938534, shape=(), dtype=float64)",0.109,"tf.Tensor(4.941524532550186e-06, shape=(), dtype=float64)","tf.Tensor(12.217836664546688, shape=(), dtype=float64)","tf.Tensor([[13.56693735 -0.22032104 -4.71566285 -0.72419632 -0.45502331]], shape=(1, 5), dtype=float64)"
"tf.Tensor(8.667999486627934, shape=(), dtype=float64)","tf.Tensor(301.2287060995827, shape=(), dtype=float64)",0.11,"tf.Tensor(8.058028369270957e-06, shape=(), dtype=float64)","tf.Tensor(11.728841650567045, shape=(), dtype=float64)","tf.Tensor([[13.9924431  -0.23491596 -4.84013182 -0.76027283 -0.45936803]], shape=(1, 5), dtype=float64)"
"tf.Tensor(8.969228192727517, shape=(), dtype=float64)","tf.Tensor(305.9192015741689, shape=(), dtype=float64)",0.111,"tf.Tensor(1.3049229534820609e-05, shape=(), dtype=float64)","tf.Tensor(11.246781465415818, shape=(), dtype=float64)","tf.Tensor([[14.4238837  -0.25023783 -4.96581816 -0.79751979 -0.46364963]], shape=(1, 5), dtype=float64)"
"tf.Tensor(9.275147394301685, shape=(), dtype=float64)","tf.Tensor(310.5116799934137, shape=(), dtype=float64)",0.112,"tf.Tensor(2.0989900714128088e-05, shape=(), dtype=float64)","tf.Tensor(10.771469154294035, shape=(), dtype=float64)","tf.Tensor([[14.86114804 -0.26631023 -5.09270446 -0.83595022 -0.46786798]], shape=(1, 5), dtype=float64)"
"tf.Tensor(9.5856590742951, shape=(), dtype=float64)","tf.Tensor(315.0018002066801, shape=(), dtype=float64)",0.113,"tf.Tensor(3.3541553048237804e-05, shape=(), dtype=float64)","tf.Tensor(10.302725498281124, shape=(), dtype=float64)","tf.Tensor([[15.30412054 -0.283157   -5.22077329 -0.87557656 -0.472023  ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(9.90066087450178, shape=(), dtype=float64)","tf.Tensor(319.38530199536365, shape=(), dtype=float64)",0.114,"tf.Tensor(5.325714464098487e-05, shape=(), dtype=float64)","tf.Tensor(9.840378590713264, shape=(), dtype=float64)","tf.Tensor([[15.75268127 -0.30080224 -5.35000718 -0.91641057 -0.47611456]], shape=(1, 5), dtype=float64)"
"tf.Tensor(10.220046176497144, shape=(), dtype=float64)","tf.Tensor(323.6580103530434, shape=(), dtype=float64)",0.115,"tf.Tensor(8.403615472592137e-05, shape=(), dtype=float64)","tf.Tensor(9.384263438318413, shape=(), dtype=float64)","tf.Tensor([[16.20670603 -0.31927028 -5.48038864 -0.95846336 -0.48014259]], shape=(1, 5), dtype=float64)"
"tf.Tensor(10.543704186850187, shape=(), dtype=float64)","tf.Tensor(327.8158396830754, shape=(), dtype=float64)",0.116,"tf.Tensor(0.00013180044071720866, shape=(), dtype=float64)","tf.Tensor(8.934221592068312, shape=(), dtype=float64)","tf.Tensor([[16.66606639 -0.33858569 -5.61190013 -1.00174535 -0.48410698]], shape=(1, 5), dtype=float64)"
"tf.Tensor(10.871520026533263, shape=(), dtype=float64)","tf.Tensor(331.85479790947096, shape=(), dtype=float64)",0.117,"tf.Tensor(0.00020549254497393427, shape=(), dtype=float64)","tf.Tensor(8.490100802185133, shape=(), dtype=float64)","tf.Tensor([[17.13062984 -0.35877323 -5.74452411 -1.04626627 -0.48800767]], shape=(1, 5), dtype=float64)"
"tf.Tensor(11.203374824442735, shape=(), dtype=float64)","tf.Tensor(335.7709904969885, shape=(), dtype=float64)",0.11800000000000001,"tf.Tensor(0.0003185424868449671, shape=(), dtype=float64)","tf.Tensor(8.051754695161108, shape=(), dtype=float64)","tf.Tensor([[17.60025985 -0.37985785 -5.87824301 -1.09203512 -0.49184456]], shape=(1, 5), dtype=float64)"
"tf.Tensor(11.539145814939722, shape=(), dtype=float64)","tf.Tensor(339.5606243764577, shape=(), dtype=float64)",0.11900000000000001,"tf.Tensor(0.0004910117633704826, shape=(), dtype=float64)","tf.Tensor(7.619042472472052, shape=(), dtype=float64)","tf.Tensor([[18.07481598 -0.40186472 -6.01303922 -1.13906017 -0.4956176 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(11.87870643931618, shape=(), dtype=float64)","tf.Tensor(343.22001177144733, shape=(), dtype=float64)",0.12,"tf.Tensor(0.0007527114315536415, shape=(), dtype=float64)","tf.Tensor(7.191828628642222, shape=(), dtype=float64)","tf.Tensor([[18.554154   -0.42481913 -6.14889512 -1.18734894 -0.49932673]], shape=(1, 5), dtype=float64)"
"tf.Tensor(12.221926451087626, shape=(), dtype=float64)","tf.Tensor(346.74557392248494, shape=(), dtype=float64)",0.121,"tf.Tensor(0.0011477145219812984, shape=(), dtype=float64)","tf.Tensor(6.769982686241645, shape=(), dtype=float64)","tf.Tensor([[19.03812596 -0.44874655 -6.28579309 -1.23690822 -0.50297187]], shape=(1, 5), dtype=float64)"
"tf.Tensor(12.56867202501011, shape=(), dtype=float64)","tf.Tensor(350.13384470513984, shape=(), dtype=float64)",0.122,"tf.Tensor(0.0017408549274477427, shape=(), dtype=float64)","tf.Tensor(6.353378948808856, shape=(), dtype=float64)","tf.Tensor([[19.52658032 -0.47367258 -6.42371546 -1.28774397 -0.50655299]], shape=(1, 5), dtype=float64)"
"tf.Tensor(12.91880586971525, shape=(), dtype=float64)","tf.Tensor(353.38147413838277, shape=(), dtype=float64)",0.123,"tf.Tensor(0.0026270433456333925, shape=(), dtype=float64)","tf.Tensor(5.941896268364081, shape=(), dtype=float64)","tf.Tensor([[20.01936207 -0.49962294 -6.56264457 -1.33986141 -0.51007004]], shape=(1, 5), dtype=float64)"
"tf.Tensor(13.272187343853632, shape=(), dtype=float64)","tf.Tensor(356.48523177974556, shape=(), dtype=float64)",0.124,"tf.Tensor(0.00394456015214663, shape=(), dtype=float64)","tf.Tensor(5.535417825920197, shape=(), dtype=float64)","tf.Tensor([[20.51631285 -0.52662345 -6.70256272 -1.39326494 -0.51352299]], shape=(1, 5), dtype=float64)"
"tf.Tensor(13.628672575633377, shape=(), dtype=float64)","tf.Tensor(359.44201000391536, shape=(), dtype=float64)",0.125,"tf.Tensor(0.005893937922764201, shape=(), dtype=float64)","tf.Tensor(5.133830926998278, shape=(), dtype=float64)","tf.Tensor([[21.01727105 -0.55470003 -6.84345223 -1.44795813 -0.51691179]], shape=(1, 5), dtype=float64)"
"tf.Tensor(13.988114585637293, shape=(), dtype=float64)","tf.Tensor(362.2488271615127, shape=(), dtype=float64)",0.126,"tf.Tensor(0.008764666518207898, shape=(), dtype=float64)","tf.Tensor(4.737026808314159, shape=(), dtype=float64)","tf.Tensor([[21.52207197 -0.58387867 -6.98529539 -1.50394375 -0.52023643]], shape=(1, 5), dtype=float64)"
"tf.Tensor(14.350363412798805, shape=(), dtype=float64)","tf.Tensor(364.90283061492124, shape=(), dtype=float64)",0.127,"tf.Tensor(0.012972799555400899, shape=(), dtype=float64)","tf.Tensor(4.344900455418286, shape=(), dtype=float64)","tf.Tensor([[22.0305479  -0.6141854  -7.12807447 -1.56122372 -0.52349689]], shape=(1, 5), dtype=float64)"
"tf.Tensor(14.715266243413726, shape=(), dtype=float64)","tf.Tensor(367.40129964815816, shape=(), dtype=float64)",0.128,"tf.Tensor(0.019113690287257158, shape=(), dtype=float64)","tf.Tensor(3.9573504317194024, shape=(), dtype=float64)","tf.Tensor([[22.54252829 -0.6456463  -7.27177176 -1.61979913 -0.52669315]], shape=(1, 5), dtype=float64)"
"tf.Tensor(15.082667543061884, shape=(), dtype=float64)","tf.Tensor(369.74164824789796, shape=(), dtype=float64)",0.129,"tf.Tensor(0.02803564010683428, shape=(), dtype=float64)","tf.Tensor(3.574278717249312, shape=(), dtype=float64)","tf.Tensor([[23.05783988 -0.67828748 -7.41636954 -1.6796702  -0.5298252 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(15.452409191309782, shape=(), dtype=float64)","tf.Tensor(371.92142775289045, shape=(), dtype=float64)",0.13,"tf.Tensor(0.04094233954419086, shape=(), dtype=float64)","tf.Tensor(3.195590554700484, shape=(), dtype=float64)","tf.Tensor([[23.5763068  -0.71213504 -7.56185006 -1.74083631 -0.53289305]], shape=(1, 5), dtype=float64)"
"tf.Tensor(15.824330619062673, shape=(), dtype=float64)","tf.Tensor(373.9383293691428, shape=(), dtype=float64)",0.131,"tf.Tensor(0.059534797420130486, shape=(), dtype=float64)","tf.Tensor(2.8211943067868877, shape=(), dtype=float64)","tf.Tensor([[24.09775077 -0.74721508 -7.70819559 -1.80329595 -0.53589671]], shape=(1, 5), dtype=float64)"
"tf.Tensor(16.198268948431817, shape=(), dtype=float64)","tf.Tensor(375.7901865483681, shape=(), dtype=float64)",0.132,"tf.Tensor(0.08620722225579998, shape=(), dtype=float64)","tf.Tensor(2.4510013199521765, shape=(), dtype=float64)","tf.Tensor([[24.62199117 -0.78355366 -7.85538841 -1.86704673 -0.53883617]], shape=(1, 5), dtype=float64)"
"tf.Tensor(16.574059134980185, shape=(), dtype=float64)","tf.Tensor(377.47497722733806, shape=(), dtype=float64)",0.133,"tf.Tensor(0.12431634474777353, shape=(), dtype=float64)","tf.Tensor(2.0849257947595445, shape=(), dtype=float64)","tf.Tensor([[25.14884526 -0.82117679 -8.00341077 -1.93208541 -0.54171146]], shape=(1, 5), dtype=float64)"
"tf.Tensor(16.951534112207522, shape=(), dtype=float64)","tf.Tensor(378.990825925914, shape=(), dtype=float64)",0.134,"tf.Tensor(0.17855034634767392, shape=(), dtype=float64)","tf.Tensor(1.7228846651638134, shape=(), dtype=float64)","tf.Tensor([[25.67812825 -0.86011042 -8.15224495 -1.99840784 -0.5445226 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(17.330524938133436, shape=(), dtype=float64)","tf.Tensor(380.33600570167124, shape=(), dtype=float64)",0.135,"tf.Tensor(0.25543240032267484, shape=(), dtype=float64)","tf.Tensor(1.364797482338755, shape=(), dtype=float64)","tf.Tensor([[26.20965351 -0.90038043 -8.30187323 -2.06600897 -0.54726963]], shape=(1, 5), dtype=float64)"
"tf.Tensor(17.710860943835108, shape=(), dtype=float64)","tf.Tensor(381.5089399591708, shape=(), dtype=float64)",0.136,"tf.Tensor(0.3640054983012998, shape=(), dtype=float64)","tf.Tensor(1.010586306236128, shape=(), dtype=float64)","tf.Tensor([[26.7432327  -0.94201257 -8.45227788 -2.13488288 -0.54995257]], shape=(1, 5), dtype=float64)"
"tf.Tensor(18.09236988379428, shape=(), dtype=float64)","tf.Tensor(382.50820411207883, shape=(), dtype=float64)",0.137,"tf.Tensor(0.5167605825173909, shape=(), dtype=float64)","tf.Tensor(0.6601756016412894, shape=(), dtype=float64)","tf.Tensor([[27.27867589 -0.98503249 -8.6034412  -2.20502273 -0.55257146]], shape=(1, 5), dtype=float64)"
"tf.Tensor(18.474878087906358, shape=(), dtype=float64)","tf.Tensor(383.33252709647707, shape=(), dtype=float64)",0.138,"tf.Tensor(0.7308901240818402, shape=(), dtype=float64)","tf.Tensor(0.31349213958346667, shape=(), dtype=float64)","tf.Tensor([[27.81579177 -1.0294657  -8.75534549 -2.2764208  -0.55512636]], shape=(1, 5), dtype=float64)"
"tf.Tensor(18.858210615002836, shape=(), dtype=float64)","tf.Tensor(383.9807927338555, shape=(), dtype=float64)",0.139,"tf.Tensor(1.0299755819840992, shape=(), dtype=float64)","tf.Tensor(-0.02953509514897935, shape=(), dtype=float64)","tf.Tensor([[28.35438776 -1.07533755 -8.90797305 -2.34906846 -0.55761732]], shape=(1, 5), dtype=float64)"
"tf.Tensor(19.24219140773669, shape=(), dtype=float64)","tf.Tensor(384.4520409424261, shape=(), dtype=float64)",0.14,"tf.Tensor(1.4462514368011894, shape=(), dtype=float64)","tf.Tensor(-0.36897499299193814, shape=(), dtype=float64)","tf.Tensor([[28.89427019 -1.12267322 -9.06130621 -2.42295619 -0.56004439]], shape=(1, 5), dtype=float64)"
"tf.Tensor(19.62664344867912, shape=(), dtype=float64)","tf.Tensor(384.7454687955474, shape=(), dtype=float64)",0.14100000000000001,"tf.Tensor(2.023632985921737, shape=(), dtype=float64)","tf.Tensor(-0.704894403916418, shape=(), dtype=float64)","tf.Tensor([[29.43524444 -1.1714977  -9.21532731 -2.49807354 -0.56240763]], shape=(1, 5), dtype=float64)"
"tf.Tensor(20.011388917474665, shape=(), dtype=float64)","tf.Tensor(384.8604314261984, shape=(), dtype=float64)",0.14200000000000002,"tf.Tensor(2.821752700568327, shape=(), dtype=float64)","tf.Tensor(-1.0373582169075668, shape=(), dtype=float64)","tf.Tensor([[29.97711512 -1.22183575 -9.3700187  -2.5744092  -0.56470713]], shape=(1, 5), dtype=float64)"
"tf.Tensor(20.396249348900863, shape=(), dtype=float64)","tf.Tensor(384.7964427765942, shape=(), dtype=float64)",0.14300000000000002,"tf.Tensor(3.9213243309845542, shape=(), dtype=float64)","tf.Tensor(-1.3664294362843208, shape=(), dtype=float64)","tf.Tensor([[30.51968622 -1.27371193 -9.52536276 -2.65195093 -0.56694294]], shape=(1, 5), dtype=float64)"
"tf.Tensor(20.781045791677457, shape=(), dtype=float64)","tf.Tensor(384.55317619218795, shape=(), dtype=float64)",0.14400000000000002,"tf.Tensor(5.431249696226172, shape=(), dtype=float64)","tf.Tensor(-1.6921692541008242, shape=(), dtype=float64)","tf.Tensor([[31.06276126 -1.32715054 -9.68134187 -2.73068563 -0.56911516]], shape=(1, 5), dtype=float64)"
"tf.Tensor(21.165598967869645, shape=(), dtype=float64)","tf.Tensor(384.13046485945625, shape=(), dtype=float64)",0.145,"tf.Tensor(7.498006003320373, shape=(), dtype=float64)","tf.Tensor(-2.0146371189696244, shape=(), dtype=float64)","tf.Tensor([[31.60614346 -1.38217561 -9.83793845 -2.81059928 -0.57122387]], shape=(1, 5), dtype=float64)"
"tf.Tensor(21.5497294327291, shape=(), dtype=float64)","tf.Tensor(383.5283020870208, shape=(), dtype=float64)",0.146,"tf.Tensor(10.318008862872993, shape=(), dtype=float64)","tf.Tensor(-2.3338908017940794, shape=(), dtype=float64)","tf.Tensor([[32.14963593 -1.4388109  -9.99513493 -2.89167699 -0.57326917]], shape=(1, 5), dtype=float64)"
"tf.Tensor(21.933257734816124, shape=(), dtype=float64)","tf.Tensor(382.74684142981243, shape=(), dtype=float64)",0.147,"tf.Tensor(14.153846977600491, shape=(), dtype=float64)","tf.Tensor(-2.649986458347482, shape=(), dtype=float64)","tf.Tensor([[ 32.69304175  -1.49707987 -10.15291377  -2.97390299  -0.57525114]], shape=(1, 5), dtype=float64)"
"tf.Tensor(22.316004576245938, shape=(), dtype=float64)","tf.Tensor(381.7863966561398, shape=(), dtype=float64)",0.148,"tf.Tensor(19.355540105095294, shape=(), dtype=float64)","tf.Tensor(-2.962978688837649, shape=(), dtype=float64)","tf.Tensor([[ 33.23616423  -1.55700565 -10.31125745  -3.05726063  -0.5771699 ]], shape=(1, 5), dtype=float64)"
"tf.Tensor(22.697790972902077, shape=(), dtype=float64)","tf.Tensor(380.6474415576783, shape=(), dtype=float64)",0.149,"tf.Tensor(26.38829643574513, shape=(), dtype=float64)","tf.Tensor(-3.2729205950304783, shape=(), dtype=float64)","tf.Tensor([[ 33.778807    -1.61861105 -10.47014849  -3.14173241  -0.57902555]], shape=(1, 5), dtype=float64)"
"tf.Tensor(23.078438414459754, shape=(), dtype=float64)","tf.Tensor(379.3306096025515, shape=(), dtype=float64)",0.15,"tf.Tensor(35.86865643547252, shape=(), dtype=float64)","tf.Tensor(-3.5798638343462343, shape=(), dtype=float64)","tf.Tensor([[ 34.32077423  -1.6819185  -10.62956943  -3.22729994  -0.58081821]], shape=(1, 5), dtype=float64)"
"tf.Tensor(23.457769024062305, shape=(), dtype=float64)","tf.Tensor(377.836693431831, shape=(), dtype=float64)",0.151,"tf.Tensor(48.6114291855479, shape=(), dtype=float64)","tf.Tensor(-3.8838586716855996, shape=(), dtype=float64)","tf.Tensor([[ 34.86187072  -1.7469501  -10.78950282  -3.31394402  -0.58254799]], shape=(1, 5), dtype=float64)"
"tf.Tensor(23.835605717494136, shape=(), dtype=float64)","tf.Tensor(376.1666441999361, shape=(), dtype=float64)",0.152,"tf.Tensor(65.69048100504567, shape=(), dtype=float64)","tf.Tensor(-4.184954029225658, shape=(), dtype=float64)","tf.Tensor([[ 35.40190212  -1.81372753 -10.94993129  -3.40164457  -0.58421503]], shape=(1, 5), dtype=float64)"
"tf.Tensor(24.211772361694074, shape=(), dtype=float64)","tf.Tensor(374.32157075956746, shape=(), dtype=float64)",0.153,"tf.Tensor(88.51725756687019, shape=(), dtype=float64)","tf.Tensor(-4.483197533759303, shape=(), dtype=float64)","tf.Tensor([[ 35.94067507  -1.88227208 -11.11083745  -3.49038071  -0.58581944]], shape=(1, 5), dtype=float64)"
