x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)",0.001,"tf.Tensor(1.000000000000002e-24, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(55.262042231857095, shape=(), dtype=float64)","tf.Tensor([[0. 0. 0. 0.]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.028237992273682185, shape=(), dtype=float64)","tf.Tensor(-0.6863350015480141, shape=(), dtype=float64)",0.062,"tf.Tensor(0.4853530859617183, shape=(), dtype=float64)","tf.Tensor(0.15764459534667713, shape=(), dtype=float64)","tf.Tensor(0.7228786406248542, shape=(), dtype=float64)","tf.Tensor([[-1.21657357e+05  1.42075918e+02 -4.57451133e+06  1.40530225e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.02755165727213417, shape=(), dtype=float64)","tf.Tensor(2.3881751495989, shape=(), dtype=float64)",0.063,"tf.Tensor(0.8009598580612479, shape=(), dtype=float64)","tf.Tensor(0.31560677209952964, shape=(), dtype=float64)","tf.Tensor(0.22194444794953053, shape=(), dtype=float64)","tf.Tensor([[-1.36448718e+05  1.59349800e+02 -5.13069037e+06  1.57616195e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.029939832421733068, shape=(), dtype=float64)","tf.Tensor(0.9765021890023173, shape=(), dtype=float64)",0.064,"tf.Tensor(1.1561268052875482, shape=(), dtype=float64)","tf.Tensor(0.35516694722630027, shape=(), dtype=float64)","tf.Tensor(-0.14507545738965, shape=(), dtype=float64)","tf.Tensor([[-1.51159532e+05  1.76529617e+02 -5.68384078e+06  1.74609125e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.030916334610735386, shape=(), dtype=float64)","tf.Tensor(-0.41539292968541996, shape=(), dtype=float64)",0.065,"tf.Tensor(1.80678094631661, shape=(), dtype=float64)","tf.Tensor(0.6506541410290618, shape=(), dtype=float64)","tf.Tensor(-0.5915467792017566, shape=(), dtype=float64)","tf.Tensor([[-1.65788784e+05  1.93614180e+02 -6.23392436e+06  1.91507840e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.030500941681049967, shape=(), dtype=float64)","tf.Tensor(2.318008453738339, shape=(), dtype=float64)",0.066,"tf.Tensor(1.9472759948557952, shape=(), dtype=float64)","tf.Tensor(0.14049504853918515, shape=(), dtype=float64)","tf.Tensor(-0.6664314702503447, shape=(), dtype=float64)","tf.Tensor([[-1.14673762e+05  1.33920229e+02 -4.31191676e+06  1.32463250e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.032818950134788305, shape=(), dtype=float64)","tf.Tensor(0.9466105789017369, shape=(), dtype=float64)",0.067,"tf.Tensor(2.409792072505265, shape=(), dtype=float64)","tf.Tensor(0.46251607764946967, shape=(), dtype=float64)","tf.Tensor(-0.879540466811722, shape=(), dtype=float64)","tf.Tensor([[-6.37819081e+04  7.44868992e+01 -2.39830065e+06  7.36764487e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.033765560713690045, shape=(), dtype=float64)","tf.Tensor(-0.4051909859269964, shape=(), dtype=float64)",0.068,"tf.Tensor(3.4761729217913744, shape=(), dtype=float64)","tf.Tensor(1.0663808492861095, shape=(), dtype=float64)","tf.Tensor(-1.2459319535165854, shape=(), dtype=float64)","tf.Tensor([[-1.31169897e+04  1.53185909e+01 -4.93217723e+05  1.51517889e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.033360369727763045, shape=(), dtype=float64)","tf.Tensor(2.322330202710603, shape=(), dtype=float64)",0.069,"tf.Tensor(4.178052145647787, shape=(), dtype=float64)","tf.Tensor(0.7018792238564129, shape=(), dtype=float64)","tf.Tensor(-1.4298451440636164, shape=(), dtype=float64)","tf.Tensor([[-1.90076714e+05  2.21978499e+02 -7.14718976e+06  2.19563600e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03568269993047365, shape=(), dtype=float64)","tf.Tensor(0.9908679147976407, shape=(), dtype=float64)",0.07,"tf.Tensor(10.896211633714348, shape=(), dtype=float64)","tf.Tensor(6.7181594880665605, shape=(), dtype=float64)","tf.Tensor(-2.3884151722833575, shape=(), dtype=float64)","tf.Tensor([[-3.66208574e+05  4.27671597e+02 -1.37700328e+07  4.23019119e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.03667356784527129, shape=(), dtype=float64)","tf.Tensor(-0.32118502020376316, shape=(), dtype=float64)",0.07100000000000001,"tf.Tensor(-1.664618572894664, shape=(), dtype=float64)","tf.Tensor(-12.560830206609012, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-5.41499781e+05  6.32382947e+02 -2.03612660e+07  6.25503575e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.036352382825067524, shape=(), dtype=float64)","tf.Tensor(2.068925824856711, shape=(), dtype=float64)",0.07200000000000001,"tf.Tensor(-43.93800065340645, shape=(), dtype=float64)","tf.Tensor(-42.27338208051178, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 7.05280914e+04 -8.23651264e+01  2.65197282e+06 -8.14693099e+03]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.038421308649924234, shape=(), dtype=float64)","tf.Tensor(0.7785905555134205, shape=(), dtype=float64)",0.073,"tf.Tensor(-136.37211922745365, shape=(), dtype=float64)","tf.Tensor(-92.4341185740472, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.79747979e+05 -7.93833937e+02  2.55596268e+07 -7.85198601e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.039199899205437656, shape=(), dtype=float64)","tf.Tensor(-0.4925036255222712, shape=(), dtype=float64)",0.074,"tf.Tensor(-1402.4752232357457, shape=(), dtype=float64)","tf.Tensor(-1266.1031040082921, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.28611539e+06 -1.50197153e+03  4.83600231e+07 -1.48563291e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.038707395579915385, shape=(), dtype=float64)","tf.Tensor(2.707311032339768, shape=(), dtype=float64)",0.075,"tf.Tensor(-778.0028799308155, shape=(), dtype=float64)","tf.Tensor(624.4723433049302, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-8.32897455e+05  9.72687597e+02 -3.13182902e+07  9.62106304e+04]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04141470661225515, shape=(), dtype=float64)","tf.Tensor(1.4539969389651475, shape=(), dtype=float64)",0.076,"tf.Tensor(-2266.4895150120956, shape=(), dtype=float64)","tf.Tensor(-1488.48663508128, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-2.94213285e+06  3.43592826e+03 -1.10628956e+08  3.39855127e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0428687035512203, shape=(), dtype=float64)","tf.Tensor(0.21969091076104053, shape=(), dtype=float64)",0.077,"tf.Tensor(-150342.20766050322, shape=(), dtype=float64)","tf.Tensor(-148075.71814549112, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-5.04143702e+06  5.88757088e+03 -1.89566191e+08  5.82352436e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04308839446198134, shape=(), dtype=float64)","tf.Tensor(0.26226615830273803, shape=(), dtype=float64)",0.078,"tf.Tensor(-196779.04048008024, shape=(), dtype=float64)","tf.Tensor(-46436.832819577015, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.28414992e+06 -2.66751200e+03  8.58877371e+07 -2.63849437e+05]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04335066062028407, shape=(), dtype=float64)","tf.Tensor(0.12707482085375313, shape=(), dtype=float64)",0.079,"tf.Tensor(78212260.79236291, shape=(), dtype=float64)","tf.Tensor(78409039.83284299, shape=(), dtype=float64)","tf.Tensor(-18.17493698085177, shape=(), dtype=float64)","tf.Tensor([[-2.32830995e+07  2.71908379e+04 -8.75482230e+08  2.68950495e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.043477735441137824, shape=(), dtype=float64)","tf.Tensor(0.6121317637988647, shape=(), dtype=float64)",0.08,"tf.Tensor(1955479382.1315942, shape=(), dtype=float64)","tf.Tensor(1877267121.3392313, shape=(), dtype=float64)","tf.Tensor(-21.393901208576565, shape=(), dtype=float64)","tf.Tensor([[ 6.58867766e+07 -7.69449381e+04  2.47744946e+09 -7.61079137e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04408986720493669, shape=(), dtype=float64)","tf.Tensor(-0.5648026370644718, shape=(), dtype=float64)",0.081,"tf.Tensor(50449331997175.875, shape=(), dtype=float64)","tf.Tensor(50447376517793.74, shape=(), dtype=float64)","tf.Tensor(-31.55199062175202, shape=(), dtype=float64)","tf.Tensor([[ 1.54642307e+08 -1.80596826e+05  5.81480107e+09 -1.78632253e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04352506456787222, shape=(), dtype=float64)","tf.Tensor(2.7624055588811176, shape=(), dtype=float64)",0.082,"tf.Tensor(6542951719396927.0, shape=(), dtype=float64)","tf.Tensor(6492502387399751.0, shape=(), dtype=float64)","tf.Tensor(-36.4171647918007, shape=(), dtype=float64)","tf.Tensor([[ 2.42977033e+08 -2.83757285e+05  9.13632979e+09 -2.80670508e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.046287470126753334, shape=(), dtype=float64)","tf.Tensor(1.6022387806775225, shape=(), dtype=float64)",0.083,"tf.Tensor(9.656933073494043e+16, shape=(), dtype=float64)","tf.Tensor(9.00263790155435e+16, shape=(), dtype=float64)","tf.Tensor(-39.109037598503484, shape=(), dtype=float64)","tf.Tensor([[ 3.30884568e+08 -3.86418853e+05  1.24417954e+10 -3.82215301e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.047889708907430856, shape=(), dtype=float64)","tf.Tensor(0.46063976475601875, shape=(), dtype=float64)",0.084,"tf.Tensor(7.034578000392564e+17, shape=(), dtype=float64)","tf.Tensor(6.06888469304316e+17, shape=(), dtype=float64)","tf.Tensor(-41.094784283936356, shape=(), dtype=float64)","tf.Tensor([[ 4.18358593e+08 -4.88574153e+05  1.57309603e+10 -4.83259332e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04835034867218688, shape=(), dtype=float64)","tf.Tensor(-0.485657404972586, shape=(), dtype=float64)",0.085,"tf.Tensor(-5.412259816956346e+18, shape=(), dtype=float64)","tf.Tensor(-6.115717616995602e+18, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.12701847e+08 -1.31617255e+05  4.23777191e+09 -1.30185493e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.04786469126721429, shape=(), dtype=float64)","tf.Tensor(2.83001745579484, shape=(), dtype=float64)",0.08600000000000001,"tf.Tensor(2.2055859063763868e+20, shape=(), dtype=float64)","tf.Tensor(2.2597085045459504e+20, shape=(), dtype=float64)","tf.Tensor(-46.842695050660666, shape=(), dtype=float64)","tf.Tensor([[ 1.18073983e+09 -1.37891028e+06  4.43977290e+10 -1.36391017e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05069470872300913, shape=(), dtype=float64)","tf.Tensor(1.7227596019841225, shape=(), dtype=float64)",0.08700000000000001,"tf.Tensor(-3.162385258390958e+23, shape=(), dtype=float64)","tf.Tensor(-3.1645908442973344e+23, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.24377810e+09 -2.62036445e+06  8.43696888e+10 -2.59185953e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05241746832499325, shape=(), dtype=float64)","tf.Tensor(0.6338159941935397, shape=(), dtype=float64)",0.088,"tf.Tensor(-2.3225915499000248e+24, shape=(), dtype=float64)","tf.Tensor(-2.006353024060929e+24, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.30173948e+09 -3.85588966e+06  1.24150750e+11 -3.81394441e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05305128431918679, shape=(), dtype=float64)","tf.Tensor(-0.4367946999190917, shape=(), dtype=float64)",0.089,"tf.Tensor(3.003501525715377e+26, shape=(), dtype=float64)","tf.Tensor(3.0267274412143775e+26, shape=(), dtype=float64)","tf.Tensor(-60.96699120113229, shape=(), dtype=float64)","tf.Tensor([[ 4.35454764e+09 -5.08539675e+06  1.63738041e+11 -5.03007664e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0526144896192677, shape=(), dtype=float64)","tf.Tensor(2.712486206313624, shape=(), dtype=float64)",0.09,"tf.Tensor(5.096061059184618e+25, shape=(), dtype=float64)","tf.Tensor(-2.4938954197969153e+26, shape=(), dtype=float64)","tf.Tensor(-59.193095224835844, shape=(), dtype=float64)","tf.Tensor([[ 6.76298230e+08 -7.89805302e+05  2.54299083e+10 -7.81213620e+07]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.055326975825581326, shape=(), dtype=float64)","tf.Tensor(1.658963525762237, shape=(), dtype=float64)",0.091,"tf.Tensor(1.7640279322765364e+27, shape=(), dtype=float64)","tf.Tensor(1.7130673216846902e+27, shape=(), dtype=float64)","tf.Tensor(-62.73739730292235, shape=(), dtype=float64)","tf.Tensor([[-2.98517891e+09  3.48619889e+06 -1.12247560e+11  3.44827522e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.056985939351343565, shape=(), dtype=float64)","tf.Tensor(0.6235151415913158, shape=(), dtype=float64)",0.092,"tf.Tensor(7.430639340276121e+26, shape=(), dtype=float64)","tf.Tensor(-1.0209639982489243e+27, shape=(), dtype=float64)","tf.Tensor(-61.87282432136228, shape=(), dtype=float64)","tf.Tensor([[-6.62961593e+09  7.74230300e+06 -2.49284291e+11  7.65808045e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05760945449293488, shape=(), dtype=float64)","tf.Tensor(-0.39384421539487047, shape=(), dtype=float64)",0.093,"tf.Tensor(-6.667110830933745e+27, shape=(), dtype=float64)","tf.Tensor(-7.410174764961357e+27, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.02567478e+10  1.19781975e+07 -3.85670320e+11  1.18478959e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.057215610277540005, shape=(), dtype=float64)","tf.Tensor(2.6156620153541468, shape=(), dtype=float64)",0.094,"tf.Tensor(-6.458585720931243e+27, shape=(), dtype=float64)","tf.Tensor(2.0852511000250133e+26, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.41218969e+09 -2.81704154e+06  9.07022372e+10 -2.78639712e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.05983127229289415, shape=(), dtype=float64)","tf.Tensor(1.615791773605864, shape=(), dtype=float64)",0.095,"tf.Tensor(-2.0551878411511763e+30, shape=(), dtype=float64)","tf.Tensor(-2.048729255430245e+30, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.50229124e+10 -1.75442953e+07  5.64885826e+11 -1.73534445e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.061447064066500016, shape=(), dtype=float64)","tf.Tensor(0.6337543160599456, shape=(), dtype=float64)",0.096,"tf.Tensor(2.4152763179270606e+32, shape=(), dtype=float64)","tf.Tensor(2.4358281963385725e+32, shape=(), dtype=float64)","tf.Tensor(-74.56453667372993, shape=(), dtype=float64)","tf.Tensor([[ 2.75744998e+10 -3.22024888e+07  1.03684583e+12 -3.18521828e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06208081838255996, shape=(), dtype=float64)","tf.Tensor(-0.3304395482466017, shape=(), dtype=float64)",0.097,"tf.Tensor(-1.2678827422776403e+34, shape=(), dtype=float64)","tf.Tensor(-1.2920355054569108e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 4.00660413e+10 -4.67905585e+07  1.50654801e+12 -4.62815601e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.061750378834313356, shape=(), dtype=float64)","tf.Tensor(2.4474614227636584, shape=(), dtype=float64)",0.098,"tf.Tensor(-7.5070248949452945e+34, shape=(), dtype=float64)","tf.Tensor(-6.239142152667655e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-3.55037662e+09  4.14625702e+06 -1.33499908e+11  4.10115309e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06419784025707702, shape=(), dtype=float64)","tf.Tensor(1.5015832842666672, shape=(), dtype=float64)",0.099,"tf.Tensor(-3.329765875868064e+35, shape=(), dtype=float64)","tf.Tensor(-2.5790633863735345e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.69668212e+10  5.48495364e+07 -1.76602851e+12  5.42528706e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06569942354134369, shape=(), dtype=float64)","tf.Tensor(0.5733015493002417, shape=(), dtype=float64)",0.1,"tf.Tensor(-9.296504435891635e+35, shape=(), dtype=float64)","tf.Tensor(-5.966738560023571e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-9.01801212e+10  1.05315576e+08 -3.39091854e+12  1.04169929e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06627272509064393, shape=(), dtype=float64)","tf.Tensor(-0.33737695080687813, shape=(), dtype=float64)",0.101,"tf.Tensor(1.8378356034202594e+37, shape=(), dtype=float64)","tf.Tensor(1.9308006477791756e+37, shape=(), dtype=float64)","tf.Tensor(-85.8042370175248, shape=(), dtype=float64)","tf.Tensor([[-1.33187139e+11  1.55540713e+08 -5.00805204e+12  1.53848705e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06593534813983705, shape=(), dtype=float64)","tf.Tensor(2.5249222567478515, shape=(), dtype=float64)",0.10200000000000001,"tf.Tensor(1.5275834808500661e+38, shape=(), dtype=float64)","tf.Tensor(1.3437999205080402e+38, shape=(), dtype=float64)","tf.Tensor(-87.92192059629166, shape=(), dtype=float64)","tf.Tensor([[ 1.69845687e+10 -1.98351878e+07  6.38647276e+11 -1.96194161e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.06846027039658491, shape=(), dtype=float64)","tf.Tensor(1.631921592344494, shape=(), dtype=float64)",0.10300000000000001,"tf.Tensor(-4.563361155819524e+38, shape=(), dtype=float64)","tf.Tensor(-6.09094463666959e+38, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.66467318e+11 -1.94406498e+08  6.25944065e+12 -1.92291700e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0700921919889294, shape=(), dtype=float64)","tf.Tensor(0.7562630351095982, shape=(), dtype=float64)",0.10400000000000001,"tf.Tensor(-2.421325487163194e+40, shape=(), dtype=float64)","tf.Tensor(-2.3756918756049986e+40, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.15250193e+11 -3.68160470e+08  1.18539176e+13 -3.64155536e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.070848455024039, shape=(), dtype=float64)","tf.Tensor(-0.10205037273470652, shape=(), dtype=float64)",0.105,"tf.Tensor(5.776078020722222e+42, shape=(), dtype=float64)","tf.Tensor(5.800291275593854e+42, shape=(), dtype=float64)","tf.Tensor(-98.46229881499198, shape=(), dtype=float64)","tf.Tensor([[ 4.63322394e+11 -5.41084491e+08  1.74216720e+13 -5.35198450e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07074640465130429, shape=(), dtype=float64)","tf.Tensor(1.7569763500173172, shape=(), dtype=float64)",0.106,"tf.Tensor(7.224407524539878e+42, shape=(), dtype=float64)","tf.Tensor(1.4483295038176567e+42, shape=(), dtype=float64)","tf.Tensor(-98.68603913286205, shape=(), dtype=float64)","tf.Tensor([[-5.30647946e+10  6.19709683e+07 -1.99532218e+12  6.12968340e+09]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0725033810013216, shape=(), dtype=float64)","tf.Tensor(0.9207433622204786, shape=(), dtype=float64)",0.107,"tf.Tensor(4.404841762521709e+43, shape=(), dtype=float64)","tf.Tensor(3.682401010067721e+43, shape=(), dtype=float64)","tf.Tensor(-100.49386333524437, shape=(), dtype=float64)","tf.Tensor([[-5.67083403e+11  6.62260315e+08 -2.13232540e+13  6.55056096e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07342412436354208, shape=(), dtype=float64)","tf.Tensor(0.10165958537742259, shape=(), dtype=float64)",0.108,"tf.Tensor(8.115977573922985e+43, shape=(), dtype=float64)","tf.Tensor(3.711135811401276e+43, shape=(), dtype=float64)","tf.Tensor(-101.10499365751039, shape=(), dtype=float64)","tf.Tensor([[-1.07869589e+12  1.25973971e+09 -4.05607117e+13  1.24603597e+11]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0735257839489195, shape=(), dtype=float64)","tf.Tensor(1.0867758662795712, shape=(), dtype=float64)",0.109,"tf.Tensor(2.7618455446873356e+44, shape=(), dtype=float64)","tf.Tensor(1.950247787295037e+44, shape=(), dtype=float64)","tf.Tensor(-102.3296432236145, shape=(), dtype=float64)","tf.Tensor([[ 7.05449300e+11 -8.23848967e+08  2.65260357e+13 -8.14886950e+10]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07461255981519907, shape=(), dtype=float64)","tf.Tensor(0.29363688225139684, shape=(), dtype=float64)",0.11,"tf.Tensor(-4.711000282743975e+47, shape=(), dtype=float64)","tf.Tensor(-4.7137621282886625e+47, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.48136178e+12 -2.89782319e+09  9.33032198e+13 -2.86630000e+11]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07490619669745047, shape=(), dtype=float64)","tf.Tensor(0.4436742846883803, shape=(), dtype=float64)",0.111,"tf.Tensor(1.9772289163219423e+49, shape=(), dtype=float64)","tf.Tensor(2.024338919149382e+49, shape=(), dtype=float64)","tf.Tensor(-113.50836588393662, shape=(), dtype=float64)","tf.Tensor([[-3.71802573e+12  4.34204366e+09 -1.39803786e+14  4.29480991e+11]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07534987098213884, shape=(), dtype=float64)","tf.Tensor(-0.0669030387677153, shape=(), dtype=float64)",0.112,"tf.Tensor(8.664642483184312e+52, shape=(), dtype=float64)","tf.Tensor(8.66266525426799e+52, shape=(), dtype=float64)","tf.Tensor(-121.89367549813187, shape=(), dtype=float64)","tf.Tensor([[ 1.79398231e+13 -2.09507682e+10  6.74566391e+14 -2.07228609e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07528296794337112, shape=(), dtype=float64)","tf.Tensor(1.7278565190072102, shape=(), dtype=float64)",0.113,"tf.Tensor(2.836332695869241e+58, shape=(), dtype=float64)","tf.Tensor(2.836324031226758e+58, shape=(), dtype=float64)","tf.Tensor(-134.59244730710458, shape=(), dtype=float64)","tf.Tensor([[-5.75708745e+13  6.72333298e+10 -2.16475808e+15  6.65019502e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07701082446237834, shape=(), dtype=float64)","tf.Tensor(0.9851906938118186, shape=(), dtype=float64)",0.114,"tf.Tensor(1.0333254723109202e+61, shape=(), dtype=float64)","tf.Tensor(1.030489139615051e+61, shape=(), dtype=float64)","tf.Tensor(-140.4904728879898, shape=(), dtype=float64)","tf.Tensor([[-1.32730529e+14  1.55007467e+11 -4.99088276e+15  1.53321260e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07799601515619016, shape=(), dtype=float64)","tf.Tensor(0.25923974198018596, shape=(), dtype=float64)",0.115,"tf.Tensor(3.5766830307980587e+62, shape=(), dtype=float64)","tf.Tensor(3.4733504835669665e+62, shape=(), dtype=float64)","tf.Tensor(-144.0347116088413, shape=(), dtype=float64)","tf.Tensor([[-2.07533673e+14  2.42365259e+11 -7.80360206e+15  2.39728754e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07825525489817034, shape=(), dtype=float64)","tf.Tensor(0.6304591672189128, shape=(), dtype=float64)",0.116,"tf.Tensor(2.811675500135991e+63, shape=(), dtype=float64)","tf.Tensor(2.454007197056185e+63, shape=(), dtype=float64)","tf.Tensor(-146.09664142766974, shape=(), dtype=float64)","tf.Tensor([[ 5.35521186e+13 -6.25400827e+10  2.01364635e+15 -6.18597574e+12]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07888571406538926, shape=(), dtype=float64)","tf.Tensor(-0.06713525498656703, shape=(), dtype=float64)",0.117,"tf.Tensor(-1.8891348489179614e+64, shape=(), dtype=float64)","tf.Tensor(-2.1703023989315606e+64, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.13437839e+14 -3.66043938e+11  1.17857701e+16 -3.62062028e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.07881857881040269, shape=(), dtype=float64)","tf.Tensor(1.795374869308465, shape=(), dtype=float64)",0.11800000000000001,"tf.Tensor(4.1206166882696745e+66, shape=(), dtype=float64)","tf.Tensor(4.139508036758854e+66, shape=(), dtype=float64)","tf.Tensor(-153.38661897138613, shape=(), dtype=float64)","tf.Tensor([[-5.92671382e+14  6.92142874e+11 -2.22854034e+16  6.84613586e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08061395367971115, shape=(), dtype=float64)","tf.Tensor(1.1191023865163003, shape=(), dtype=float64)",0.11900000000000001,"tf.Tensor(-4.2412337054292986e+69, shape=(), dtype=float64)","tf.Tensor(-4.245354322117568e+69, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.49457742e+15  1.74542105e+12 -5.61985303e+16  1.72643396e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08173305606622745, shape=(), dtype=float64)","tf.Tensor(0.45922828013494743, shape=(), dtype=float64)",0.12,"tf.Tensor(-2.2402643017904237e+71, shape=(), dtype=float64)","tf.Tensor(-2.1978519647361308e+71, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-2.39221461e+15  2.79371393e+12 -8.99511419e+16  2.76332327e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0821922843463624, shape=(), dtype=float64)","tf.Tensor(-0.0012123173690702371, shape=(), dtype=float64)",0.121,"tf.Tensor(-9.978274627783551e+71, shape=(), dtype=float64)","tf.Tensor(-7.738010325993127e+71, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 7.44158082e+14 -8.69054469e+11  2.79815486e+16 -8.59600696e+13]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08219107202899333, shape=(), dtype=float64)","tf.Tensor(1.6188939411638277, shape=(), dtype=float64)",0.122,"tf.Tensor(1.6782279413515963e+76, shape=(), dtype=float64)","tf.Tensor(1.6783277240978742e+76, shape=(), dtype=float64)","tf.Tensor(-175.51420550745846, shape=(), dtype=float64)","tf.Tensor([[-1.01868691e+16  1.18965907e+13 -3.83042769e+17  1.17671769e+15]], shape=(1, 4), dtype=float64)"
