x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(27.642166, shape=(), dtype=float32)","tf.Tensor(775.0323, shape=(), dtype=float32)",0.138,0.0,inf,[ 42.54636031  -3.70453528 -15.07146424  -4.22426103   0.        ]
"tf.Tensor(28.417198, shape=(), dtype=float32)","tf.Tensor(793.73627, shape=(), dtype=float32)",0.139,0.0,inf,[ 43.48866476  -3.78965131 -15.23879489  -4.3199681    0.        ]
"tf.Tensor(29.210934, shape=(), dtype=float32)","tf.Tensor(812.4363, shape=(), dtype=float32)",0.14,0.0,inf,[ 44.44973163  -3.87669577 -15.40616797  -4.41853826   0.        ]
"tf.Tensor(30.02337, shape=(), dtype=float32)","tf.Tensor(831.1175, shape=(), dtype=float32)",0.14100000000000001,0.0,inf,[ 45.42954091  -3.96572636 -15.57356752  -4.52003648   0.        ]
"tf.Tensor(30.854488, shape=(), dtype=float32)","tf.Tensor(849.765, shape=(), dtype=float32)",0.14200000000000002,0.0,inf,[ 46.42805785  -4.05680207 -15.74097767  -4.62452708   0.        ]
"tf.Tensor(31.704254, shape=(), dtype=float32)","tf.Tensor(868.3639, shape=(), dtype=float32)",0.14300000000000002,0.0,inf,[ 47.44523288  -4.14998319 -15.90838261  -4.73207361   0.        ]
"tf.Tensor(32.572617, shape=(), dtype=float32)","tf.Tensor(886.8992, shape=(), dtype=float32)",0.14400000000000002,0.0,inf,[ 48.48100158  -4.24533131 -16.07576661  -4.84273887   0.        ]
"tf.Tensor(33.459515, shape=(), dtype=float32)","tf.Tensor(905.3558, shape=(), dtype=float32)",0.145,0.0,inf,[ 49.53528459  -4.34290925 -16.24311402  -4.95658473   0.        ]
"tf.Tensor(34.364872, shape=(), dtype=float32)","tf.Tensor(923.71875, shape=(), dtype=float32)",0.146,0.0,inf,[ 50.60798764  -4.44278111 -16.41040924  -5.07367214   0.        ]
"tf.Tensor(35.28859, shape=(), dtype=float32)","tf.Tensor(941.973, shape=(), dtype=float32)",0.147,0.0,inf,[ 51.69900147  -4.54501221 -16.57763678  -5.19406102   0.        ]
"tf.Tensor(36.230564, shape=(), dtype=float32)","tf.Tensor(960.10364, shape=(), dtype=float32)",0.148,0.0,inf,[ 52.80820191  -4.64966906 -16.74478119  -5.31781021   0.        ]
"tf.Tensor(37.190666, shape=(), dtype=float32)","tf.Tensor(978.0956, shape=(), dtype=float32)",0.149,0.0,inf,[ 53.93544984  -4.75681938 -16.91182714  -5.44497736   0.        ]
"tf.Tensor(38.168762, shape=(), dtype=float32)","tf.Tensor(995.93396, shape=(), dtype=float32)",0.15,0.0,inf,[ 55.08059126  -4.86653202 -17.07875934  -5.5756189    0.        ]
"tf.Tensor(39.164696, shape=(), dtype=float32)","tf.Tensor(1013.6039, shape=(), dtype=float32)",0.151,0.0,inf,[ 56.24345733  -4.97887701 -17.2455626   -5.70978997   0.        ]
"tf.Tensor(40.1783, shape=(), dtype=float32)","tf.Tensor(1031.0906, shape=(), dtype=float32)",0.152,0.0,inf,[ 57.4238644   -5.09392545 -17.41222182  -5.84754432   0.        ]
"tf.Tensor(41.20939, shape=(), dtype=float32)","tf.Tensor(1048.3794, shape=(), dtype=float32)",0.153,0.0,inf,[ 58.62161413  -5.21174956 -17.57872197  -5.98893427   0.        ]
"tf.Tensor(42.257767, shape=(), dtype=float32)","tf.Tensor(1065.4557, shape=(), dtype=float32)",0.154,0.0,inf,[ 59.83649358  -5.33242257 -17.7450481   -6.13401063   0.        ]
"tf.Tensor(43.323223, shape=(), dtype=float32)","tf.Tensor(1082.3049, shape=(), dtype=float32)",0.155,0.0,inf,[ 61.06827529  -5.45601878 -17.91118536  -6.28282265   0.        ]
"tf.Tensor(44.40553, shape=(), dtype=float32)","tf.Tensor(1098.913, shape=(), dtype=float32)",0.156,0.0,inf,[ 62.31671743  -5.58261345 -18.07711897  -6.43541792   0.        ]
"tf.Tensor(45.50444, shape=(), dtype=float32)","tf.Tensor(1115.2655, shape=(), dtype=float32)",0.157,0.0,inf,[ 63.5815639   -5.71228281 -18.24283424  -6.59184235   0.        ]
"tf.Tensor(46.619705, shape=(), dtype=float32)","tf.Tensor(1131.3485, shape=(), dtype=float32)",0.158,0.0,inf,[ 64.86254454  -5.84510402 -18.40831659  -6.75214007   0.        ]
"tf.Tensor(47.751053, shape=(), dtype=float32)","tf.Tensor(1147.1482, shape=(), dtype=float32)",0.159,0.0,inf,[ 66.15937524  -5.98115512 -18.57355149  -6.91635339   0.        ]
"tf.Tensor(48.8982, shape=(), dtype=float32)","tf.Tensor(1162.6509, shape=(), dtype=float32)",0.16,0.0,inf,[ 67.47175814  -6.12051501 -18.73852454  -7.08452275   0.        ]
"tf.Tensor(50.060852, shape=(), dtype=float32)","tf.Tensor(1177.8431, shape=(), dtype=float32)",0.161,0.0,inf,[ 68.79938183  -6.2632634  -18.90322139  -7.25668662   0.        ]
"tf.Tensor(51.238697, shape=(), dtype=float32)","tf.Tensor(1192.7117, shape=(), dtype=float32)",0.162,0.0,inf,[ 70.14192153  -6.40948077 -19.06762782  -7.43288148   0.        ]
"tf.Tensor(52.431408, shape=(), dtype=float32)","tf.Tensor(1207.2435, shape=(), dtype=float32)",0.163,0.0,inf,[ 71.49903935  -6.55924835 -19.23172967  -7.61314175   0.        ]
"tf.Tensor(53.638653, shape=(), dtype=float32)","tf.Tensor(1221.426, shape=(), dtype=float32)",0.164,0.0,inf,[ 72.87038449  -6.71264806 -19.3955129   -7.79749974   0.        ]
"tf.Tensor(54.86008, shape=(), dtype=float32)","tf.Tensor(1235.2466, shape=(), dtype=float32)",0.165,0.0,inf,[ 74.25559351  -6.86976246 -19.55896354  -7.9859856    0.        ]
"tf.Tensor(56.09533, shape=(), dtype=float32)","tf.Tensor(1248.6931, shape=(), dtype=float32)",0.166,0.0,inf,[ 75.65429056  -7.03067472 -19.72206774  -8.17862724   0.        ]
"tf.Tensor(57.34402, shape=(), dtype=float32)","tf.Tensor(1261.7535, shape=(), dtype=float32)",0.167,0.0,inf,[ 77.06608768  -7.19546858 -19.88481173  -8.37545033   0.        ]
"tf.Tensor(58.605774, shape=(), dtype=float32)","tf.Tensor(1274.4164, shape=(), dtype=float32)",0.168,0.0,inf,[ 78.49058508  -7.3642283  -20.04718184  -8.57647821   0.        ]
"tf.Tensor(59.88019, shape=(), dtype=float32)","tf.Tensor(1286.6702, shape=(), dtype=float32)",0.169,0.0,inf,[ 79.9273714   -7.53703859 -20.2091645   -8.78173186   0.        ]
"tf.Tensor(61.166862, shape=(), dtype=float32)","tf.Tensor(1298.5039, shape=(), dtype=float32)",0.17,0.0,inf,[ 81.37602409  -7.71398461 -20.37074624  -8.99122987   0.        ]
"tf.Tensor(62.465366, shape=(), dtype=float32)","tf.Tensor(1309.907, shape=(), dtype=float32)",0.171,0.0,inf,[ 82.83610965  -7.89515187 -20.53191368  -9.20498836   0.        ]
"tf.Tensor(63.775272, shape=(), dtype=float32)","tf.Tensor(1320.869, shape=(), dtype=float32)",0.17200000000000001,0.0,inf,[ 84.30718401  -8.08062622 -20.69265355  -9.42302099   0.        ]
"tf.Tensor(65.09614, shape=(), dtype=float32)","tf.Tensor(1331.38, shape=(), dtype=float32)",0.17300000000000001,0.0,inf,[ 85.78879287  -8.27049379 -20.85295267  -9.64533887   0.        ]
"tf.Tensor(66.42752, shape=(), dtype=float32)","tf.Tensor(1341.4304, shape=(), dtype=float32)",0.17400000000000002,0.0,inf,[ 87.28047201  -8.46484091 -21.01279798  -9.87195057   0.        ]
"tf.Tensor(67.76895, shape=(), dtype=float32)","tf.Tensor(1351.0109, shape=(), dtype=float32)",0.17500000000000002,0.0,inf,[ 88.78174771  -8.66375411 -21.17217651 -10.10286205   0.        ]
"tf.Tensor(69.119965, shape=(), dtype=float32)","tf.Tensor(1360.1125, shape=(), dtype=float32)",0.176,0.0,inf,[ 90.29213707  -8.86732001 -21.3310754  -10.33807665   0.        ]
"tf.Tensor(70.48008, shape=(), dtype=float32)","tf.Tensor(1368.7269, shape=(), dtype=float32)",0.177,0.0,inf,[ 91.81114844  -9.07562534 -21.48948187 -10.57759505   0.        ]
"tf.Tensor(71.84881, shape=(), dtype=float32)","tf.Tensor(1376.846, shape=(), dtype=float32)",0.178,0.0,inf,[ 93.33828177  -9.2887568  -21.64738329 -10.82141524   0.        ]
"tf.Tensor(73.225655, shape=(), dtype=float32)","tf.Tensor(1384.4619, shape=(), dtype=float32)",0.179,0.0,inf,[ 94.87302902  -9.50680108 -21.80476709 -11.06953252   0.        ]
"tf.Tensor(74.610115, shape=(), dtype=float32)","tf.Tensor(1391.5675, shape=(), dtype=float32)",0.18,0.0,inf,[ 96.41487456  -9.72984475 -21.96162083 -11.32193944   0.        ]
"tf.Tensor(76.001686, shape=(), dtype=float32)","tf.Tensor(1398.1559, shape=(), dtype=float32)",0.181,0.0,inf,[ 97.96329563  -9.95797426 -22.11793218 -11.5786258    0.        ]
"tf.Tensor(77.39984, shape=(), dtype=float32)","tf.Tensor(1404.2207, shape=(), dtype=float32)",0.182,0.0,inf,[ 99.5177627  -10.19127582 -22.2736889  -11.83957862   0.        ]
"tf.Tensor(78.80406, shape=(), dtype=float32)","tf.Tensor(1409.7559, shape=(), dtype=float32)",0.183,0.0,inf,[101.07773993 -10.42983541 -22.42887887 -12.10478215   0.        ]
"tf.Tensor(80.21382, shape=(), dtype=float32)","tf.Tensor(1414.756, shape=(), dtype=float32)",0.184,0.0,inf,[102.64268562 -10.67373868 -22.58349009 -12.37421783   0.        ]
"tf.Tensor(81.62858, shape=(), dtype=float32)","tf.Tensor(1419.2158, shape=(), dtype=float32)",0.185,0.0,inf,[104.21205262 -10.9230709  -22.73751065 -12.64786427   0.        ]
"tf.Tensor(83.04779, shape=(), dtype=float32)","tf.Tensor(1423.1309, shape=(), dtype=float32)",0.186,0.0,inf,[105.7852888  -11.17791691 -22.89092874 -12.9256973    0.        ]
"tf.Tensor(84.470924, shape=(), dtype=float32)","tf.Tensor(1426.4968, shape=(), dtype=float32)",0.187,0.0,inf,[107.36183751 -11.43836107 -23.0437327  -13.20768987   0.        ]
"tf.Tensor(85.89742, shape=(), dtype=float32)","tf.Tensor(1429.3099, shape=(), dtype=float32)",0.188,0.0,inf,[108.94113802 -11.70448719 -23.19591095 -13.49381213   0.        ]
"tf.Tensor(87.32674, shape=(), dtype=float32)","tf.Tensor(1431.5671, shape=(), dtype=float32)",0.189,0.0,inf,[110.52262599 -11.97637849 -23.34745203 -13.7840314    0.        ]
"tf.Tensor(88.7583, shape=(), dtype=float32)","tf.Tensor(1433.2655, shape=(), dtype=float32)",0.19,0.0,inf,[112.10573393 -12.25411752 -23.49834459 -14.07831214   0.        ]
"tf.Tensor(90.19157, shape=(), dtype=float32)","tf.Tensor(1434.4027, shape=(), dtype=float32)",0.191,0.0,inf,[113.68989171 -12.5377861  -23.6485774  -14.376616     0.        ]
"tf.Tensor(91.62597, shape=(), dtype=float32)","tf.Tensor(1434.977, shape=(), dtype=float32)",0.192,0.0,inf,[115.27452698 -12.82746531 -23.79813934 -14.6789018    0.        ]
"tf.Tensor(93.06094, shape=(), dtype=float32)","tf.Tensor(1434.987, shape=(), dtype=float32)",0.193,0.0,inf,[116.85906568 -13.12323538 -23.9470194  -14.98512555   0.        ]
"tf.Tensor(94.49593, shape=(), dtype=float32)","tf.Tensor(1434.4319, shape=(), dtype=float32)",0.194,0.0,inf,[118.4429325  -13.42517566 -24.09520669 -15.29524044   0.        ]
"tf.Tensor(95.93037, shape=(), dtype=float32)","tf.Tensor(1433.3112, shape=(), dtype=float32)",0.195,0.0,inf,[120.02555138 -13.73336455 -24.24269044 -15.60919688   0.        ]
"tf.Tensor(97.36368, shape=(), dtype=float32)","tf.Tensor(1431.625, shape=(), dtype=float32)",0.196,0.0,inf,[121.60634599 -14.04787944 -24.38945997 -15.9269425    0.        ]
"tf.Tensor(98.7953, shape=(), dtype=float32)","tf.Tensor(1429.3739, shape=(), dtype=float32)",0.197,0.0,inf,[123.18474019 -14.36879671 -24.53550475 -16.24842218   0.        ]
"tf.Tensor(100.22468, shape=(), dtype=float32)","tf.Tensor(1426.559, shape=(), dtype=float32)",0.198,0.0,inf,[124.76015855 -14.69619158 -24.68081435 -16.57357806   0.        ]
"tf.Tensor(101.65124, shape=(), dtype=float32)","tf.Tensor(1423.1818, shape=(), dtype=float32)",0.199,0.0,inf,[126.33202679 -15.03013812 -24.82537846 -16.90234954   0.        ]
"tf.Tensor(103.07442, shape=(), dtype=float32)","tf.Tensor(1419.2443, shape=(), dtype=float32)",0.2,0.0,inf,[127.89977229 -15.37070919 -24.96918687 -17.23467335   0.        ]
"tf.Tensor(104.49366, shape=(), dtype=float32)","tf.Tensor(1414.7489, shape=(), dtype=float32)",0.201,0.0,inf,[129.46282459 -15.71797636 -25.11222952 -17.57048358   0.        ]
"tf.Tensor(105.90841, shape=(), dtype=float32)","tf.Tensor(1409.6987, shape=(), dtype=float32)",0.202,0.0,inf,[131.02061582 -16.07200989 -25.25449644 -17.90971165   0.        ]
"tf.Tensor(107.31811, shape=(), dtype=float32)","tf.Tensor(1404.0973, shape=(), dtype=float32)",0.203,0.0,inf,[132.57258121 -16.43287864 -25.3959778  -18.25228639   0.        ]
"tf.Tensor(108.722206, shape=(), dtype=float32)","tf.Tensor(1397.9484, shape=(), dtype=float32)",0.20400000000000001,0.0,inf,[134.11815957 -16.80065004 -25.53666387 -18.59813409   0.        ]
"tf.Tensor(110.120155, shape=(), dtype=float32)","tf.Tensor(1391.2565, shape=(), dtype=float32)",0.20500000000000002,0.0,inf,[135.65679374 -17.17539005 -25.67654506 -18.94717848   0.        ]
"tf.Tensor(111.51141, shape=(), dtype=float32)","tf.Tensor(1384.0264, shape=(), dtype=float32)",0.20600000000000002,0.0,inf,[137.18793107 -17.55716306 -25.81561188 -19.29934082   0.        ]
"tf.Tensor(112.89544, shape=(), dtype=float32)","tf.Tensor(1376.2633, shape=(), dtype=float32)",0.20700000000000002,0.0,inf,[138.71102391 -17.94603192 -25.95385496 -19.65453992   0.        ]
"tf.Tensor(114.271706, shape=(), dtype=float32)","tf.Tensor(1367.9733, shape=(), dtype=float32)",0.20800000000000002,0.0,inf,[140.22553001 -18.3420578  -26.09126507 -20.01269217   0.        ]
"tf.Tensor(115.63968, shape=(), dtype=float32)","tf.Tensor(1359.1624, shape=(), dtype=float32)",0.209,0.0,inf,[141.73091306 -18.74530021 -26.22783309 -20.37371164   0.        ]
"tf.Tensor(116.99884, shape=(), dtype=float32)","tf.Tensor(1349.8372, shape=(), dtype=float32)",0.21,0.0,inf,[143.22664304 -19.15581693 -26.36355002 -20.73751006   0.        ]
"tf.Tensor(118.34868, shape=(), dtype=float32)","tf.Tensor(1340.0049, shape=(), dtype=float32)",0.211,0.0,inf,[144.71219677 -19.57366394 -26.49840697 -21.10399689   0.        ]
"tf.Tensor(119.68868, shape=(), dtype=float32)","tf.Tensor(1329.6731, shape=(), dtype=float32)",0.212,0.0,inf,[146.18705827 -19.99889541 -26.6323952  -21.47307943   0.        ]
"tf.Tensor(121.01836, shape=(), dtype=float32)","tf.Tensor(1318.8497, shape=(), dtype=float32)",0.213,0.0,inf,[147.65071923 -20.43156366 -26.76550606 -21.84466277   0.        ]
"tf.Tensor(122.337204, shape=(), dtype=float32)","tf.Tensor(1307.5431, shape=(), dtype=float32)",0.214,0.0,inf,[149.10267943 -20.87171906 -26.89773104 -22.21864995   0.        ]
"tf.Tensor(123.644745, shape=(), dtype=float32)","tf.Tensor(1295.7621, shape=(), dtype=float32)",0.215,0.0,inf,[150.54244714 -21.31941006 -27.02906175 -22.59494194   0.        ]
"tf.Tensor(124.940506, shape=(), dtype=float32)","tf.Tensor(1283.5159, shape=(), dtype=float32)",0.216,0.0,inf,[151.96953956 -21.77468309 -27.15948993 -22.97343774   0.        ]
"tf.Tensor(126.22402, shape=(), dtype=float32)","tf.Tensor(1270.814, shape=(), dtype=float32)",0.217,0.0,inf,[153.38348322 -22.23758256 -27.28900743 -23.35403444   0.        ]
"tf.Tensor(127.494835, shape=(), dtype=float32)","tf.Tensor(1257.6665, shape=(), dtype=float32)",0.218,0.0,inf,[154.78381433 -22.7081508  -27.41760623 -23.73662726   0.        ]
"tf.Tensor(128.7525, shape=(), dtype=float32)","tf.Tensor(1244.0837, shape=(), dtype=float32)",0.219,0.0,inf,[156.17007924 -23.18642804 -27.54527842 -24.12110963   0.        ]
"tf.Tensor(129.99658, shape=(), dtype=float32)","tf.Tensor(1230.0763, shape=(), dtype=float32)",0.22,0.0,inf,[157.54183472 -23.67245233 -27.67201624 -24.50737328   0.        ]
"tf.Tensor(131.22665, shape=(), dtype=float32)","tf.Tensor(1215.6554, shape=(), dtype=float32)",0.221,0.0,inf,[158.89864844 -24.16625959 -27.79781202 -24.89530826   0.        ]
"tf.Tensor(132.4423, shape=(), dtype=float32)","tf.Tensor(1200.8324, shape=(), dtype=float32)",0.222,0.0,inf,[160.24009921 -24.66788347 -27.92265825 -25.28480304   0.        ]
"tf.Tensor(133.64314, shape=(), dtype=float32)","tf.Tensor(1185.619, shape=(), dtype=float32)",0.223,0.0,inf,[161.56577742 -25.17735541 -28.04654751 -25.67574458   0.        ]
"tf.Tensor(134.82877, shape=(), dtype=float32)","tf.Tensor(1170.0273, shape=(), dtype=float32)",0.224,0.0,inf,[162.87528531 -25.69470457 -28.16947253 -26.0680184    0.        ]
"tf.Tensor(135.9988, shape=(), dtype=float32)","tf.Tensor(1154.0698, shape=(), dtype=float32)",0.225,0.0,inf,[164.16823733 -26.21995778 -28.29142615 -26.46150863   0.        ]
"tf.Tensor(137.15286, shape=(), dtype=float32)","tf.Tensor(1137.7592, shape=(), dtype=float32)",0.226,0.0,inf,[165.44426044 -26.75313956 -28.41240133 -26.85609815   0.        ]
"tf.Tensor(138.29062, shape=(), dtype=float32)","tf.Tensor(1121.1083, shape=(), dtype=float32)",0.227,0.0,inf,[166.70299442 -27.29427205 -28.53239118 -27.25166857   0.        ]
"tf.Tensor(139.41173, shape=(), dtype=float32)","tf.Tensor(1104.1304, shape=(), dtype=float32)",0.228,0.0,inf,[167.94409213 -27.84337502 -28.6513889  -27.6481004    0.        ]
"tf.Tensor(140.51585, shape=(), dtype=float32)","tf.Tensor(1086.839, shape=(), dtype=float32)",0.229,0.0,inf,[169.16721982 -28.40046584 -28.76938783 -28.04527308   0.        ]
"tf.Tensor(141.60269, shape=(), dtype=float32)","tf.Tensor(1069.2479, shape=(), dtype=float32)",0.23,0.0,inf,[170.37205739 -28.96555941 -28.88638145 -28.44306506   0.        ]
"tf.Tensor(142.67194, shape=(), dtype=float32)","tf.Tensor(1051.3712, shape=(), dtype=float32)",0.231,0.0,inf,[171.55829861 -29.53866823 -29.00236333 -28.84135388   0.        ]
"tf.Tensor(143.72331, shape=(), dtype=float32)","tf.Tensor(1033.223, shape=(), dtype=float32)",0.232,0.0,inf,[172.72565141 -30.1198023  -29.1173272  -29.24001629   0.        ]
"tf.Tensor(144.75653, shape=(), dtype=float32)","tf.Tensor(1014.8179, shape=(), dtype=float32)",0.233,0.0,inf,[173.87383804 -30.70896915 -29.2312669  -29.63892826   0.        ]
"tf.Tensor(145.77135, shape=(), dtype=float32)","tf.Tensor(996.17035, shape=(), dtype=float32)",0.234,0.0,inf,[175.00259535 -31.30617382 -29.34417638 -30.03796514   0.        ]
"tf.Tensor(146.76752, shape=(), dtype=float32)","tf.Tensor(977.2953, shape=(), dtype=float32)",0.23500000000000001,0.0,inf,[176.11167493 -31.9114188  -29.45604974 -30.43700169   0.        ]
"tf.Tensor(147.74481, shape=(), dtype=float32)","tf.Tensor(958.2077, shape=(), dtype=float32)",0.23600000000000002,0.0,inf,[177.20084333 -32.52470411 -29.56688118 -30.83591217   0.        ]
"tf.Tensor(148.70302, shape=(), dtype=float32)","tf.Tensor(938.9227, shape=(), dtype=float32)",0.23700000000000002,0.0,inf,[178.26988221 -33.1460272  -29.67666505 -31.23457046   0.        ]
"tf.Tensor(149.64194, shape=(), dtype=float32)","tf.Tensor(919.4556, shape=(), dtype=float32)",0.23800000000000002,0.0,inf,[179.31858852 -33.77538299 -29.78539581 -31.63285011   0.        ]
"tf.Tensor(150.56139, shape=(), dtype=float32)","tf.Tensor(899.82184, shape=(), dtype=float32)",0.23900000000000002,0.0,inf,[180.34677461 -34.41276384 -29.89306804 -32.03062441   0.        ]
"tf.Tensor(151.46121, shape=(), dtype=float32)","tf.Tensor(880.03687, shape=(), dtype=float32)",0.24,0.0,inf,[181.35426838 -35.05815958 -29.99967645 -32.42776654   0.        ]
"tf.Tensor(152.34125, shape=(), dtype=float32)","tf.Tensor(860.1164, shape=(), dtype=float32)",0.241,0.0,inf,[182.34091337 -35.71155747 -30.10521589 -32.82414958   0.        ]
"tf.Tensor(153.20137, shape=(), dtype=float32)","tf.Tensor(840.07605, shape=(), dtype=float32)",0.242,0.0,inf,[183.30656888 -36.3729422  -30.2096813  -33.21964664   0.        ]
"tf.Tensor(154.04144, shape=(), dtype=float32)","tf.Tensor(819.9317, shape=(), dtype=float32)",0.243,0.0,inf,[184.25111006 -37.04229594 -30.31306777 -33.61413094   0.        ]
"tf.Tensor(154.86137, shape=(), dtype=float32)","tf.Tensor(799.6991, shape=(), dtype=float32)",0.244,0.0,inf,[185.17442793 -37.71959828 -30.4153705  -34.00747589   0.        ]
"tf.Tensor(155.66107, shape=(), dtype=float32)","tf.Tensor(779.39417, shape=(), dtype=float32)",0.245,0.0,inf,[186.07642948 -38.40482625 -30.51658484 -34.39955516   0.        ]
"tf.Tensor(156.44046, shape=(), dtype=float32)","tf.Tensor(759.0328, shape=(), dtype=float32)",0.246,0.0,inf,[186.95703769 -39.09795435 -30.61670624 -34.7902428    0.        ]
"tf.Tensor(157.1995, shape=(), dtype=float32)","tf.Tensor(738.6308, shape=(), dtype=float32)",0.247,0.0,inf,[187.81619157 -39.79895455 -30.71573026 -35.17941328   0.        ]
"tf.Tensor(157.93813, shape=(), dtype=float32)","tf.Tensor(718.20416, shape=(), dtype=float32)",0.248,0.0,inf,[188.65384612 -40.50779627 -30.81365263 -35.56694163   0.        ]
"tf.Tensor(158.65633, shape=(), dtype=float32)","tf.Tensor(697.76874, shape=(), dtype=float32)",0.249,0.0,inf,[189.46997237 -41.22444643 -30.91046915 -35.95270345   0.        ]
"tf.Tensor(159.3541, shape=(), dtype=float32)","tf.Tensor(677.34033, shape=(), dtype=float32)",0.25,0.0,inf,[190.26455735 -41.94886943 -31.00617579 -36.33657507   0.        ]
"tf.Tensor(160.03143, shape=(), dtype=float32)","tf.Tensor(656.9347, shape=(), dtype=float32)",0.251,0.0,inf,[191.03760403 -42.68102718 -31.10076861 -36.71843359   0.        ]
"tf.Tensor(160.68837, shape=(), dtype=float32)","tf.Tensor(636.5676, shape=(), dtype=float32)",0.252,0.0,inf,[191.78913128 -43.42087913 -31.1942438  -37.09815695   0.        ]
"tf.Tensor(161.32494, shape=(), dtype=float32)","tf.Tensor(616.2547, shape=(), dtype=float32)",0.253,0.0,inf,[192.51917382 -44.16838225 -31.28659769 -37.47562404   0.        ]
"tf.Tensor(161.9412, shape=(), dtype=float32)","tf.Tensor(596.0114, shape=(), dtype=float32)",0.254,0.0,inf,[193.22778211 -44.92349107 -31.37782672 -37.85071478   0.        ]
"tf.Tensor(162.5372, shape=(), dtype=float32)","tf.Tensor(575.8532, shape=(), dtype=float32)",0.255,0.0,inf,[193.91502225 -45.68615772 -31.46792744 -38.22331018   0.        ]
"tf.Tensor(163.11305, shape=(), dtype=float32)","tf.Tensor(555.7954, shape=(), dtype=float32)",0.256,0.0,inf,[194.5809759  -46.45633192 -31.55689654 -38.59329242   0.        ]
"tf.Tensor(163.66885, shape=(), dtype=float32)","tf.Tensor(535.85315, shape=(), dtype=float32)",0.257,0.0,inf,[195.22574013 -47.23396101 -31.64473083 -38.96054494   0.        ]
"tf.Tensor(164.20471, shape=(), dtype=float32)","tf.Tensor(516.0414, shape=(), dtype=float32)",0.258,0.0,inf,[195.84942727 -48.01898999 -31.73142723 -39.32495253   0.        ]
"tf.Tensor(164.72075, shape=(), dtype=float32)","tf.Tensor(496.375, shape=(), dtype=float32)",0.259,0.0,inf,[196.45216479 -48.81136154 -31.81698279 -39.68640135   0.        ]
"tf.Tensor(165.21712, shape=(), dtype=float32)","tf.Tensor(476.86862, shape=(), dtype=float32)",0.26,0.0,inf,[197.03409509 -49.61101604 -31.90139468 -40.04477905   0.        ]
"tf.Tensor(165.69398, shape=(), dtype=float32)","tf.Tensor(457.53668, shape=(), dtype=float32)",0.261,0.0,inf,[197.59537534 -50.41789161 -31.98466019 -40.39997485   0.        ]
"tf.Tensor(166.15152, shape=(), dtype=float32)","tf.Tensor(438.39343, shape=(), dtype=float32)",0.262,0.0,inf,[198.13617728 -51.23192413 -32.06677673 -40.75187957   0.        ]
"tf.Tensor(166.58992, shape=(), dtype=float32)","tf.Tensor(419.45288, shape=(), dtype=float32)",0.263,0.0,inf,[198.656687   -52.0530473  -32.14774183 -41.10038573   0.        ]
"tf.Tensor(167.00937, shape=(), dtype=float32)","tf.Tensor(400.7288, shape=(), dtype=float32)",0.264,0.0,inf,[199.15710473 -52.88119263 -32.22755314 -41.44538761   0.        ]
"tf.Tensor(167.4101, shape=(), dtype=float32)","tf.Tensor(382.23468, shape=(), dtype=float32)",0.265,0.0,inf,[199.63764457 -53.71628952 -32.30620843 -41.7867813    0.        ]
"tf.Tensor(167.79233, shape=(), dtype=float32)","tf.Tensor(363.98383, shape=(), dtype=float32)",0.266,0.0,inf,[200.09853428 -54.55826526 -32.38370558 -42.1244648    0.        ]
"tf.Tensor(168.15631, shape=(), dtype=float32)","tf.Tensor(345.9892, shape=(), dtype=float32)",0.267,0.0,inf,[200.54001501 -55.4070451  -32.46004261 -42.45833805   0.        ]
"tf.Tensor(168.5023, shape=(), dtype=float32)","tf.Tensor(328.2635, shape=(), dtype=float32)",0.268,0.0,inf,[200.96234099 -56.26255226 -32.53521763 -42.78830301   0.        ]
"tf.Tensor(168.83057, shape=(), dtype=float32)","tf.Tensor(310.81912, shape=(), dtype=float32)",0.269,0.0,inf,[201.36577928 -57.12470798 -32.6092289  -43.11426371   0.        ]
"tf.Tensor(169.14139, shape=(), dtype=float32)","tf.Tensor(293.66815, shape=(), dtype=float32)",0.27,0.0,inf,[201.75060944 -57.9934316  -32.68207477 -43.4361263    0.        ]
"tf.Tensor(169.43506, shape=(), dtype=float32)","tf.Tensor(276.82236, shape=(), dtype=float32)",0.271,0.0,inf,[202.11712325 -58.86864053 -32.75375371 -43.75379914   0.        ]
"tf.Tensor(169.71188, shape=(), dtype=float32)","tf.Tensor(260.29318, shape=(), dtype=float32)",0.272,0.0,inf,[202.46562435 -59.75025036 -32.82426433 -44.06719281   0.        ]
"tf.Tensor(169.97218, shape=(), dtype=float32)","tf.Tensor(244.09169, shape=(), dtype=float32)",0.273,0.0,inf,[202.79642795 -60.63817486 -32.89360533 -44.37622018   0.        ]
"tf.Tensor(170.21628, shape=(), dtype=float32)","tf.Tensor(228.2286, shape=(), dtype=float32)",0.274,0.0,inf,[203.10986045 -61.53232605 -32.96177555 -44.68079648   0.        ]
"tf.Tensor(170.4445, shape=(), dtype=float32)","tf.Tensor(212.71431, shape=(), dtype=float32)",0.275,0.0,inf,[203.40625908 -62.43261425 -33.02877392 -44.9808393    0.        ]
"tf.Tensor(170.65721, shape=(), dtype=float32)","tf.Tensor(197.55879, shape=(), dtype=float32)",0.276,0.0,inf,[203.68597158 -63.3389481  -33.0945995  -45.27626869   0.        ]
"tf.Tensor(170.85477, shape=(), dtype=float32)","tf.Tensor(182.77167, shape=(), dtype=float32)",0.277,0.0,inf,[203.94935578 -64.25123467 -33.15925146 -45.56700716   0.        ]
