x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.15244922, shape=(), dtype=float32)","tf.Tensor(27.203903, shape=(), dtype=float32)",0.054,7.617169676938582e-28,62.44197773660585,"[ 5.14041846e-01 -2.04909197e-04 -2.30495274e-01 -3.34208595e-03
 -1.25007859e-01]"
"tf.Tensor(0.17965312, shape=(), dtype=float32)","tf.Tensor(30.100914, shape=(), dtype=float32)",0.055,3.7118641966877225e-27,60.858263281528565,"[ 5.81577231e-01 -2.73003255e-04 -2.62963618e-01 -4.16221130e-03
 -1.32453790e-01]"
"tf.Tensor(0.20975403, shape=(), dtype=float32)","tf.Tensor(33.127785, shape=(), dtype=float32)",0.056,1.6591868469104246e-26,59.36088478675184,"[ 6.54029840e-01 -3.57669462e-04 -2.97501245e-01 -5.11880084e-03
 -1.39853173e-01]"
"tf.Tensor(0.24288182, shape=(), dtype=float32)","tf.Tensor(36.282917, shape=(), dtype=float32)",0.057,6.980378691677571e-26,57.92410924872059,"[ 7.31516301e-01 -4.61657191e-04 -3.34095433e-01 -6.22527929e-03
 -1.47205525e-01]"
"tf.Tensor(0.27916473, shape=(), dtype=float32)","tf.Tensor(39.564552, shape=(), dtype=float32)",0.058,2.8491003054235278e-25,56.517624062716266,"[ 8.14151510e-01 -5.87986309e-04 -3.72733325e-01 -7.49559495e-03
 -1.54510368e-01]"
"tf.Tensor(0.31872928, shape=(), dtype=float32)","tf.Tensor(42.9708, shape=(), dtype=float32)",0.059000000000000004,1.1625587841700094e-24,55.111418807628226,"[ 9.02048487e-01 -7.39957728e-04 -4.13401929e-01 -8.94420778e-03
 -1.61767233e-01]"
"tf.Tensor(0.3617001, shape=(), dtype=float32)","tf.Tensor(46.499607, shape=(), dtype=float32)",0.06,4.834825652680052e-24,53.68619716302701,"[ 9.95318227e-01 -9.21163717e-04 -4.56088123e-01 -1.05860769e-02
 -1.68975656e-01]"
"tf.Tensor(0.4081997, shape=(), dtype=float32)","tf.Tensor(50.148796, shape=(), dtype=float32)",0.061,2.0503475433059678e-23,52.2414478267619,[ 1.09406956 -0.0011355  -0.50077865 -0.01243665 -0.17613518]
"tf.Tensor(0.4583485, shape=(), dtype=float32)","tf.Tensor(53.916042, shape=(), dtype=float32)",0.062,8.73436520980429e-23,50.792191869949335,[ 1.19840901 -0.00138717 -0.54746014 -0.01451184 -0.18324536]
"tf.Tensor(0.51226455, shape=(), dtype=float32)","tf.Tensor(57.798878, shape=(), dtype=float32)",0.063,3.665282347809403e-22,49.35796667453201,[ 1.30844065 -0.00168069 -0.59611908 -0.01682802 -0.19030574]
"tf.Tensor(0.5700634, shape=(), dtype=float32)","tf.Tensor(61.794704, shape=(), dtype=float32)",0.064,1.491653176355907e-21,47.954401933640895,[ 1.42426599 -0.00202093 -0.64674183 -0.01940201 -0.19731589]
"tf.Tensor(0.6318581, shape=(), dtype=float32)","tf.Tensor(65.90079, shape=(), dtype=float32)",0.065,5.8323519629609715e-21,46.59086660968766,[ 1.54598381 -0.00241308 -0.69931465 -0.02225105 -0.20427539]
"tf.Tensor(0.6977589, shape=(), dtype=float32)","tf.Tensor(70.114265, shape=(), dtype=float32)",0.066,2.1817359321196653e-20,45.271581000820404,[ 1.67369004 -0.00286268 -0.75382367 -0.0253928  -0.21118381]
"tf.Tensor(0.76787317, shape=(), dtype=float32)","tf.Tensor(74.43215, shape=(), dtype=float32)",0.067,7.800931127373855e-20,43.99745875800569,[ 1.80747764 -0.00337563 -0.81025488 -0.0288453  -0.21804072]
"tf.Tensor(0.8423053, shape=(), dtype=float32)","tf.Tensor(78.851326, shape=(), dtype=float32)",0.068,2.6685967548203074e-19,42.767563992622165,[ 1.94743649 -0.00395818 -0.86859418 -0.03262698 -0.22484573]
"tf.Tensor(0.92115664, shape=(), dtype=float32)","tf.Tensor(83.36855, shape=(), dtype=float32)",0.069,8.750200669867177e-19,41.58004013308121,[ 2.09365321 -0.00461698 -0.92882734 -0.03675661 -0.23159843]
"tf.Tensor(1.0045252, shape=(), dtype=float32)","tf.Tensor(87.98048, shape=(), dtype=float32)",0.07,2.756296263173714e-18,40.43264382899574,[ 2.24621111 -0.00535903 -0.99094003 -0.04125332 -0.23829842]
"tf.Tensor(1.0925057, shape=(), dtype=float32)","tf.Tensor(92.683624, shape=(), dtype=float32)",0.07100000000000001,8.360328893028768e-18,39.323033906298676,[ 2.40519002 -0.00619173 -1.0549178  -0.04613655 -0.24494531]
"tf.Tensor(1.1851894, shape=(), dtype=float32)","tf.Tensor(97.47442, shape=(), dtype=float32)",0.07200000000000001,2.4474053959862938e-17,38.24891813954862,[ 2.57066619 -0.00712286 -1.12074608 -0.05142604 -0.25153873]
"tf.Tensor(1.2826638, shape=(), dtype=float32)","tf.Tensor(102.34917, shape=(), dtype=float32)",0.073,6.929734731992192e-17,37.2081250466414,[ 2.74271222 -0.00816062 -1.18841022 -0.0571418  -0.25807829]
"tf.Tensor(1.385013, shape=(), dtype=float32)","tf.Tensor(107.30407, shape=(), dtype=float32)",0.074,1.9016660945293318e-16,36.19863109411985,[ 2.9213969  -0.00931359 -1.25789544 -0.06330412 -0.26456363]
